GRUPO;DATA;DIA_EXPERIMENTO;ID_ANIMAL;DIETA;TRATAMENTO;PERIODO;HORA;TEMPERATURA_ANIMAL
1;07/08/2017;30;4453;2;2;1;13:04;38,88
1;20/07/2017;12;4465;1;3;0;07:30;38,75
1;20/07/2017;12;4465;1;3;0;08:00;38,88
1;20/07/2017;12;4465;1;3;0;08:30;38,88
1;20/07/2017;12;4465;1;3;0;09:00;39,00
1;20/07/2017;12;4465;1;3;0;09:30;39,00
1;20/07/2017;12;4465;1;3;0;10:00;38,75
1;20/07/2017;12;4465;1;3;0;10:30;38,63
1;20/07/2017;12;4465;1;3;0;11:00;38,75
1;20/07/2017;12;4465;1;3;0;11:31;38,88
1;20/07/2017;12;4465;1;3;0;12:01;38,75
1;20/07/2017;12;4465;1;3;0;12:31;39,00
1;20/07/2017;12;4465;1;3;0;13:01;38,75
1;20/07/2017;12;4465;1;3;0;13:31;38,63
1;20/07/2017;12;4465;1;3;0;14:01;38,88
1;20/07/2017;12;4465;1;3;0;14:31;38,88
1;20/07/2017;12;4465;1;3;0;15:01;38,88
1;20/07/2017;12;4465;1;3;0;15:31;38,88
1;20/07/2017;12;4465;1;3;0;16:01;39,38
1;20/07/2017;12;4465;1;3;0;16:31;39,25
1;20/07/2017;12;4465;1;3;0;17:01;39,00
1;20/07/2017;12;4465;1;3;0;17:31;38,75
1;20/07/2017;12;4465;1;3;0;18:01;39,00
1;20/07/2017;12;4465;1;3;0;18:31;39,00
1;20/07/2017;12;4465;1;3;0;19:01;39,13
1;20/07/2017;12;4465;1;3;0;19:31;39,13
1;20/07/2017;12;4465;1;3;0;20:01;39,13
1;20/07/2017;12;4465;1;3;0;20:31;39,38
1;20/07/2017;12;4465;1;3;0;21:01;39,38
1;20/07/2017;12;4465;1;3;0;21:31;39,00
1;20/07/2017;12;4465;1;3;0;22:01;38,88
1;20/07/2017;12;4465;1;3;0;22:31;39,00
1;20/07/2017;12;4465;1;3;0;23:01;39,13
1;20/07/2017;12;4465;1;3;0;23:31;39,25
1;21/07/2017;13;4465;1;3;1;00:01;39,00
1;21/07/2017;13;4465;1;3;1;00:31;39,25
1;21/07/2017;13;4465;1;3;1;01:01;39,00
1;21/07/2017;13;4465;1;3;1;01:31;39,00
1;21/07/2017;13;4465;1;3;1;02:01;39,13
1;21/07/2017;13;4465;1;3;1;02:31;39,13
1;21/07/2017;13;4465;1;3;1;03:01;39,00
1;21/07/2017;13;4465;1;3;1;03:31;38,88
1;21/07/2017;13;4465;1;3;1;04:01;39,00
1;21/07/2017;13;4465;1;3;1;04:31;38,88
1;21/07/2017;13;4465;1;3;1;05:01;38,88
1;21/07/2017;13;4465;1;3;1;05:31;39,00
1;21/07/2017;13;4465;1;3;1;06:01;39,00
1;21/07/2017;13;4465;1;3;1;06:31;38,88
1;21/07/2017;13;4465;1;3;1;07:01;38,63
1;21/07/2017;13;4465;1;3;1;07:31;38,50
1;21/07/2017;13;4465;1;3;1;08:01;38,63
1;21/07/2017;13;4465;1;3;1;08:31;38,63
1;21/07/2017;13;4465;1;3;1;09:01;38,88
1;21/07/2017;13;4465;1;3;1;09:31;38,88
1;21/07/2017;13;4465;1;3;1;10:01;38,75
1;21/07/2017;13;4465;1;3;1;10:31;38,88
1;21/07/2017;13;4465;1;3;1;11:01;38,88
1;21/07/2017;13;4465;1;3;1;11:31;38,88
1;21/07/2017;13;4465;1;3;1;12:01;39,13
1;21/07/2017;13;4465;1;3;1;12:31;38,75
1;21/07/2017;13;4465;1;3;1;13:01;38,63
1;21/07/2017;13;4465;1;3;1;13:31;38,63
1;21/07/2017;13;4465;1;3;1;14:01;39,13
1;21/07/2017;13;4465;1;3;1;14:31;39,00
1;21/07/2017;13;4465;1;3;1;15:01;39,00
1;21/07/2017;13;4465;1;3;1;15:31;38,75
1;21/07/2017;13;4465;1;3;1;16:01;39,00
1;21/07/2017;13;4465;1;3;1;16:31;39,38
1;21/07/2017;13;4465;1;3;1;17:01;39,25
1;21/07/2017;13;4465;1;3;1;17:31;38,75
1;21/07/2017;13;4465;1;3;1;18:01;39,00
1;21/07/2017;13;4465;1;3;1;18:31;38,88
1;21/07/2017;13;4465;1;3;1;19:01;39,13
1;21/07/2017;13;4465;1;3;1;19:31;39,38
1;21/07/2017;13;4465;1;3;1;20:01;39,25
1;21/07/2017;13;4465;1;3;1;20:31;38,88
1;21/07/2017;13;4465;1;3;1;21:01;39,00
1;21/07/2017;13;4465;1;3;1;21:31;39,00
1;21/07/2017;13;4465;1;3;1;22:01;39,00
1;21/07/2017;13;4465;1;3;1;22:31;39,25
1;21/07/2017;13;4465;1;3;1;23:01;39,25
1;21/07/2017;13;4465;1;3;1;23:31;38,75
1;22/07/2017;14;4465;1;3;1;00:01;38,88
1;22/07/2017;14;4465;1;3;1;00:31;38,75
1;22/07/2017;14;4465;1;3;1;01:01;38,88
1;22/07/2017;14;4465;1;3;1;01:31;38,88
1;22/07/2017;14;4465;1;3;1;02:01;39,00
1;22/07/2017;14;4465;1;3;1;02:31;38,75
1;22/07/2017;14;4465;1;3;1;03:01;38,63
1;22/07/2017;14;4465;1;3;1;03:31;38,88
1;22/07/2017;14;4465;1;3;1;04:01;39,13
1;22/07/2017;14;4465;1;3;1;04:31;39,00
1;22/07/2017;14;4465;1;3;1;05:01;39,13
1;22/07/2017;14;4465;1;3;1;05:31;39,13
1;22/07/2017;14;4465;1;3;1;06:01;39,00
1;22/07/2017;14;4465;1;3;1;06:31;39,13
1;22/07/2017;14;4465;1;3;1;07:01;38,75
1;22/07/2017;14;4465;1;3;1;07:31;38,75
1;22/07/2017;14;4465;1;3;1;08:01;38,63
1;22/07/2017;14;4465;1;3;1;08:31;20,13
1;22/07/2017;14;4465;1;3;1;09:01;38,75
1;22/07/2017;14;4465;1;3;1;09:31;39,00
1;22/07/2017;14;4465;1;3;1;10:01;38,88
1;22/07/2017;14;4465;1;3;1;10:31;38,63
1;22/07/2017;14;4465;1;3;1;11:01;38,75
1;22/07/2017;14;4465;1;3;1;11:31;38,88
1;22/07/2017;14;4465;1;3;1;12:01;39,13
1;22/07/2017;14;4465;1;3;1;12:31;39,25
1;22/07/2017;14;4465;1;3;1;13:01;39,25
1;22/07/2017;14;4465;1;3;1;13:31;39,13
1;22/07/2017;14;4465;1;3;1;14:01;38,63
1;22/07/2017;14;4465;1;3;1;14:31;38,63
1;22/07/2017;14;4465;1;3;1;15:01;38,88
1;22/07/2017;14;4465;1;3;1;15:31;38,88
1;22/07/2017;14;4465;1;3;1;16:01;39,13
1;22/07/2017;14;4465;1;3;1;16:31;38,75
1;22/07/2017;14;4465;1;3;1;17:01;38,75
1;22/07/2017;14;4465;1;3;1;17:31;38,88
1;22/07/2017;14;4465;1;3;1;18:01;38,88
1;22/07/2017;14;4465;1;3;1;18:31;39,00
1;22/07/2017;14;4465;1;3;1;19:01;39,13
1;22/07/2017;14;4465;1;3;1;19:31;39,38
1;22/07/2017;14;4465;1;3;1;20:01;39,38
1;22/07/2017;14;4465;1;3;1;20:31;39,25
1;22/07/2017;14;4465;1;3;1;21:01;38,75
1;22/07/2017;14;4465;1;3;1;21:31;38,75
1;22/07/2017;14;4465;1;3;1;22:01;38,88
1;22/07/2017;14;4465;1;3;1;22:31;38,88
1;22/07/2017;14;4465;1;3;1;23:01;38,75
1;22/07/2017;14;4465;1;3;1;23:31;39,00
1;23/07/2017;15;4465;1;3;1;00:01;39,25
1;23/07/2017;15;4465;1;3;1;00:31;39,25
1;23/07/2017;15;4465;1;3;1;01:01;39,13
1;23/07/2017;15;4465;1;3;1;01:31;39,13
1;23/07/2017;15;4465;1;3;1;02:01;39,13
1;23/07/2017;15;4465;1;3;1;02:31;38,88
1;23/07/2017;15;4465;1;3;1;03:01;38,88
1;23/07/2017;15;4465;1;3;1;03:31;38,63
1;23/07/2017;15;4465;1;3;1;04:01;38,75
1;23/07/2017;15;4465;1;3;1;04:31;38,88
1;23/07/2017;15;4465;1;3;1;05:01;38,88
1;23/07/2017;15;4465;1;3;1;05:31;38,88
1;23/07/2017;15;4465;1;3;1;06:01;38,75
1;23/07/2017;15;4465;1;3;1;06:31;38,75
1;23/07/2017;15;4465;1;3;1;07:01;38,75
1;23/07/2017;15;4465;1;3;1;07:31;38,75
1;23/07/2017;15;4465;1;3;1;08:01;39,13
1;23/07/2017;15;4465;1;3;1;08:31;39,00
1;23/07/2017;15;4465;1;3;1;09:01;39,13
1;23/07/2017;15;4465;1;3;1;09:31;39,00
1;23/07/2017;15;4465;1;3;1;10:01;38,63
1;23/07/2017;15;4465;1;3;1;10:31;38,63
1;23/07/2017;15;4465;1;3;1;11:01;38,63
1;23/07/2017;15;4465;1;3;1;11:31;38,75
1;23/07/2017;15;4465;1;3;1;12:01;39,00
1;23/07/2017;15;4465;1;3;1;12:31;38,75
1;23/07/2017;15;4465;1;3;1;13:01;38,63
1;23/07/2017;15;4465;1;3;1;13:31;38,50
1;23/07/2017;15;4465;1;3;1;14:01;38,75
1;23/07/2017;15;4465;1;3;1;14:31;38,75
1;23/07/2017;15;4465;1;3;1;15:01;38,88
1;23/07/2017;15;4465;1;3;1;15:31;38,75
1;23/07/2017;15;4465;1;3;1;16:01;38,75
1;23/07/2017;15;4465;1;3;1;16:31;39,13
1;23/07/2017;15;4465;1;3;1;17:01;39,00
1;23/07/2017;15;4465;1;3;1;17:31;38,88
1;23/07/2017;15;4465;1;3;1;18:01;38,88
1;23/07/2017;15;4465;1;3;1;18:31;38,88
1;23/07/2017;15;4465;1;3;1;19:01;39,13
1;23/07/2017;15;4465;1;3;1;19:31;39,00
1;23/07/2017;15;4465;1;3;1;20:01;38,63
1;23/07/2017;15;4465;1;3;1;20:31;38,75
1;23/07/2017;15;4465;1;3;1;21:01;38,88
1;23/07/2017;15;4465;1;3;1;21:31;39,00
1;23/07/2017;15;4465;1;3;1;22:01;39,00
1;23/07/2017;15;4465;1;3;1;22:31;38,88
1;23/07/2017;15;4465;1;3;1;23:01;38,88
1;23/07/2017;15;4465;1;3;1;23:31;39,13
1;24/07/2017;16;4465;1;3;1;00:01;39,00
1;24/07/2017;16;4465;1;3;1;00:31;39,13
1;24/07/2017;16;4465;1;3;1;01:01;39,00
1;24/07/2017;16;4465;1;3;1;01:31;39,00
1;24/07/2017;16;4465;1;3;1;02:01;38,88
1;24/07/2017;16;4465;1;3;1;02:31;38,88
1;24/07/2017;16;4465;1;3;1;03:01;39,00
1;24/07/2017;16;4465;1;3;1;03:31;38,88
1;24/07/2017;16;4465;1;3;1;04:01;38,88
1;24/07/2017;16;4465;1;3;1;04:31;39,00
1;24/07/2017;16;4465;1;3;1;05:01;38,88
1;24/07/2017;16;4465;1;3;1;05:31;39,00
1;24/07/2017;16;4465;1;3;1;06:01;39,13
1;24/07/2017;16;4465;1;3;1;06:31;38,88
1;24/07/2017;16;4465;1;3;1;07:01;38,75
1;24/07/2017;16;4465;1;3;1;07:31;38,75
1;24/07/2017;16;4465;1;3;1;08:01;39,00
1;24/07/2017;16;4465;1;3;1;08:31;38,88
1;24/07/2017;16;4465;1;3;1;09:01;38,38
1;24/07/2017;16;4465;1;3;1;09:31;38,63
1;24/07/2017;16;4465;1;3;1;10:01;38,50
1;24/07/2017;16;4465;1;3;1;10:31;38,50
1;24/07/2017;16;4465;1;3;1;11:01;38,63
1;24/07/2017;16;4465;1;3;1;11:31;39,00
1;24/07/2017;16;4465;1;3;1;12:01;38,88
1;24/07/2017;16;4465;1;3;1;12:31;38,75
1;24/07/2017;16;4465;1;3;1;13:01;39,13
1;24/07/2017;16;4465;1;3;1;13:31;39,13
1;24/07/2017;16;4465;1;3;1;14:01;38,63
1;24/07/2017;16;4465;1;3;1;14:31;38,75
1;24/07/2017;16;4465;1;3;1;15:01;38,88
1;24/07/2017;16;4465;1;3;1;15:31;39,00
1;24/07/2017;16;4465;1;3;1;16:01;39,38
1;24/07/2017;16;4465;1;3;1;16:31;39,50
1;24/07/2017;16;4465;1;3;1;17:01;39,25
1;24/07/2017;16;4465;1;3;1;17:31;38,88
1;24/07/2017;16;4465;1;3;1;18:01;39,00
1;24/07/2017;16;4465;1;3;1;18:31;38,88
1;24/07/2017;16;4465;1;3;1;19:01;39,00
1;24/07/2017;16;4465;1;3;1;19:31;39,13
1;24/07/2017;16;4465;1;3;1;20:01;39,25
1;24/07/2017;16;4465;1;3;1;20:31;39,38
1;24/07/2017;16;4465;1;3;1;21:01;39,38
1;24/07/2017;16;4465;1;3;1;21:31;38,75
1;24/07/2017;16;4465;1;3;1;22:01;38,63
1;24/07/2017;16;4465;1;3;1;22:31;38,63
1;24/07/2017;16;4465;1;3;1;23:01;38,88
1;24/07/2017;16;4465;1;3;1;23:31;38,88
1;25/07/2017;17;4465;1;3;1;00:01;39,00
1;25/07/2017;17;4465;1;3;1;00:31;38,88
1;25/07/2017;17;4465;1;3;1;01:01;39,00
1;25/07/2017;17;4465;1;3;1;01:31;39,13
1;25/07/2017;17;4465;1;3;1;02:01;38,88
1;25/07/2017;17;4465;1;3;1;02:31;38,75
1;25/07/2017;17;4465;1;3;1;03:01;38,88
1;25/07/2017;17;4465;1;3;1;03:31;39,13
1;25/07/2017;17;4465;1;3;1;04:01;39,25
1;25/07/2017;17;4465;1;3;1;04:31;38,88
1;25/07/2017;17;4465;1;3;1;05:01;39,00
1;25/07/2017;17;4465;1;3;1;05:31;38,88
1;25/07/2017;17;4465;1;3;1;06:01;38,75
1;25/07/2017;17;4465;1;3;1;06:31;38,75
1;25/07/2017;17;4465;1;3;1;07:01;38,75
1;25/07/2017;17;4465;1;3;1;07:31;38,63
1;25/07/2017;17;4465;1;3;1;08:01;38,63
1;25/07/2017;17;4465;1;3;1;08:31;38,88
1;25/07/2017;17;4465;1;3;1;09:01;38,75
1;25/07/2017;17;4465;1;3;1;09:31;18,63
1;25/07/2017;17;4465;1;3;1;10:01;38,88
1;25/07/2017;17;4465;1;3;1;10:31;38,88
1;25/07/2017;17;4465;1;3;1;11:01;38,88
1;25/07/2017;17;4465;1;3;1;11:31;38,63
1;25/07/2017;17;4465;1;3;1;12:01;38,88
1;25/07/2017;17;4465;1;3;1;12:31;38,88
1;25/07/2017;17;4465;1;3;1;13:01;38,88
1;25/07/2017;17;4465;1;3;1;13:31;38,63
1;25/07/2017;17;4465;1;3;1;14:01;38,63
1;25/07/2017;17;4465;1;3;1;14:31;39,13
1;25/07/2017;17;4465;1;3;1;15:01;39,25
1;25/07/2017;17;4465;1;3;1;15:31;39,00
1;25/07/2017;17;4465;1;3;1;16:01;38,63
1;25/07/2017;17;4465;1;3;1;16:31;38,75
1;25/07/2017;17;4465;1;3;1;17:01;38,88
1;25/07/2017;17;4465;1;3;1;17:31;39,13
1;25/07/2017;17;4465;1;3;1;18:01;39,13
1;25/07/2017;17;4465;1;3;1;18:31;39,13
1;25/07/2017;17;4465;1;3;1;19:01;39,38
1;25/07/2017;17;4465;1;3;1;19:31;39,50
1;25/07/2017;17;4465;1;3;1;20:01;39,25
1;25/07/2017;17;4465;1;3;1;20:31;38,63
1;25/07/2017;17;4465;1;3;1;21:01;38,88
1;25/07/2017;17;4465;1;3;1;21:31;38,88
1;25/07/2017;17;4465;1;3;1;22:01;38,88
1;25/07/2017;17;4465;1;3;1;22:31;39,00
1;25/07/2017;17;4465;1;3;1;23:01;38,88
1;25/07/2017;17;4465;1;3;1;23:31;39,00
1;26/07/2017;18;4465;1;3;1;00:01;39,13
1;26/07/2017;18;4465;1;3;1;00:31;39,25
1;26/07/2017;18;4465;1;3;1;01:01;39,13
1;26/07/2017;18;4465;1;3;1;01:31;38,88
1;26/07/2017;18;4465;1;3;1;02:01;38,88
1;26/07/2017;18;4465;1;3;1;02:31;39,00
1;26/07/2017;18;4465;1;3;1;03:01;39,00
1;26/07/2017;18;4465;1;3;1;03:31;39,00
1;26/07/2017;18;4465;1;3;1;04:01;39,13
1;26/07/2017;18;4465;1;3;1;04:31;38,88
1;26/07/2017;18;4465;1;3;1;05:01;39,25
1;26/07/2017;18;4465;1;3;1;05:31;39,13
1;26/07/2017;18;4465;1;3;1;06:01;39,25
1;26/07/2017;18;4465;1;3;1;06:31;39,25
1;26/07/2017;18;4465;1;3;1;07:01;39,00
1;26/07/2017;18;4465;1;3;1;07:31;38,88
1;26/07/2017;18;4465;1;3;1;08:01;38,50
1;26/07/2017;18;4465;1;3;1;08:31;38,63
1;26/07/2017;18;4465;1;3;1;09:01;38,63
1;26/07/2017;18;4465;1;3;1;09:31;38,88
1;26/07/2017;18;4465;1;3;1;10:01;38,63
1;26/07/2017;18;4465;1;3;1;10:31;38,63
1;26/07/2017;18;4465;1;3;1;11:01;38,75
1;26/07/2017;18;4465;1;3;1;11:31;39,00
1;26/07/2017;18;4465;1;3;1;12:01;39,13
1;26/07/2017;18;4465;1;3;1;12:31;38,75
1;26/07/2017;18;4465;1;3;1;13:01;38,50
1;26/07/2017;18;4465;1;3;1;13:31;38,63
1;26/07/2017;18;4465;1;3;1;14:01;38,75
1;26/07/2017;18;4465;1;3;1;14:31;39,13
1;26/07/2017;18;4465;1;3;1;15:01;39,25
1;26/07/2017;18;4465;1;3;1;15:31;39,13
1;26/07/2017;18;4465;1;3;1;16:01;38,88
1;26/07/2017;18;4465;1;3;1;16:31;39,50
1;26/07/2017;18;4465;1;3;1;17:01;39,25
1;26/07/2017;18;4465;1;3;1;17:31;38,75
1;26/07/2017;18;4465;1;3;1;18:01;38,75
1;26/07/2017;18;4465;1;3;1;18:31;38,88
1;26/07/2017;18;4465;1;3;1;19:01;38,75
1;26/07/2017;18;4465;1;3;1;19:31;38,75
1;26/07/2017;18;4465;1;3;1;20:01;39,00
1;26/07/2017;18;4465;1;3;1;20:31;39,25
1;26/07/2017;18;4465;1;3;1;21:01;39,25
1;26/07/2017;18;4465;1;3;1;21:31;39,38
1;26/07/2017;18;4465;1;3;1;22:01;39,00
1;26/07/2017;18;4465;1;3;1;22:31;38,50
1;26/07/2017;18;4465;1;3;1;23:01;38,75
1;26/07/2017;18;4465;1;3;1;23:31;38,63
1;27/07/2017;19;4465;1;3;1;00:01;38,75
1;27/07/2017;19;4465;1;3;1;00:31;38,88
1;27/07/2017;19;4465;1;3;1;01:01;38,88
1;27/07/2017;19;4465;1;3;1;01:31;38,75
1;27/07/2017;19;4465;1;3;1;02:01;38,63
1;27/07/2017;19;4465;1;3;1;02:31;38,63
1;27/07/2017;19;4465;1;3;1;03:01;38,88
1;27/07/2017;19;4465;1;3;1;03:31;39,00
1;27/07/2017;19;4465;1;3;1;04:01;38,88
1;27/07/2017;19;4465;1;3;1;04:31;38,75
1;27/07/2017;19;4465;1;3;1;05:01;38,88
1;27/07/2017;19;4465;1;3;1;05:31;38,88
1;27/07/2017;19;4465;1;3;1;06:01;38,88
1;27/07/2017;19;4465;1;3;1;06:31;38,88
1;27/07/2017;19;4465;1;3;1;07:01;38,63
1;27/07/2017;19;4465;1;3;1;07:31;38,75
1;27/07/2017;19;4465;1;3;1;08:01;38,50
1;27/07/2017;19;4465;1;3;1;08:31;38,50
1;27/07/2017;19;4465;1;3;1;09:01;38,63
1;27/07/2017;19;4465;1;3;1;09:31;38,50
1;27/07/2017;19;4465;1;3;1;10:01;38,50
1;27/07/2017;19;4465;1;3;1;10:31;38,63
1;27/07/2017;19;4465;1;3;1;11:31;38,50
1;27/07/2017;19;4465;1;3;1;12:01;38,63
1;27/07/2017;19;4465;1;3;1;12:31;39,00
1;27/07/2017;19;4465;1;3;1;13:01;38,75
1;27/07/2017;19;4465;1;3;1;13:31;38,63
1;27/07/2017;19;4465;1;3;1;14:01;39,13
1;27/07/2017;19;4465;1;3;1;14:31;39,13
1;27/07/2017;19;4465;1;3;1;15:01;39,25
1;27/07/2017;19;4465;1;3;1;15:31;39,00
1;27/07/2017;19;4465;1;3;1;16:01;38,88
1;27/07/2017;19;4465;1;3;1;16:31;38,75
1;27/07/2017;19;4465;1;3;1;17:01;38,63
1;27/07/2017;19;4465;1;3;1;17:31;38,63
1;27/07/2017;19;4465;1;3;1;18:01;38,50
1;27/07/2017;19;4465;1;3;1;18:31;38,88
1;27/07/2017;19;4465;1;3;1;19:01;39,00
1;27/07/2017;19;4465;1;3;1;19:31;38,50
1;27/07/2017;19;4465;1;3;1;20:01;38,63
1;27/07/2017;19;4465;1;3;1;20:31;38,88
1;27/07/2017;19;4465;1;3;1;21:01;39,00
1;27/07/2017;19;4465;1;3;1;21:31;38,75
1;27/07/2017;19;4465;1;3;1;22:01;38,88
1;27/07/2017;19;4465;1;3;1;22:31;38,88
1;27/07/2017;19;4465;1;3;1;23:01;38,88
1;27/07/2017;19;4465;1;3;1;23:31;38,75
1;28/07/2017;20;4465;1;3;1;00:01;38,63
1;28/07/2017;20;4465;1;3;1;00:31;39,00
1;28/07/2017;20;4465;1;3;1;01:01;39,00
1;28/07/2017;20;4465;1;3;1;01:31;39,00
1;28/07/2017;20;4465;1;3;1;02:01;38,88
1;28/07/2017;20;4465;1;3;1;02:31;39,00
1;28/07/2017;20;4465;1;3;1;03:01;39,00
1;28/07/2017;20;4465;1;3;1;03:31;38,88
1;28/07/2017;20;4465;1;3;1;04:01;38,88
1;28/07/2017;20;4465;1;3;1;04:31;39,00
1;28/07/2017;20;4465;1;3;1;05:01;38,75
1;28/07/2017;20;4465;1;3;1;05:31;38,88
1;28/07/2017;20;4465;1;3;1;06:01;38,88
1;28/07/2017;20;4465;1;3;1;06:31;38,88
1;28/07/2017;20;4465;1;3;1;07:01;38,63
1;28/07/2017;20;4465;1;3;1;07:31;38,63
1;28/07/2017;20;4465;1;3;1;08:01;38,88
1;28/07/2017;20;4465;1;3;1;08:31;38,88
1;28/07/2017;20;4465;1;3;1;09:01;38,38
1;28/07/2017;20;4465;1;3;1;09:31;38,38
1;28/07/2017;20;4465;1;3;1;10:01;26,50
1;28/07/2017;20;4465;1;3;1;10:31;38,50
1;28/07/2017;20;4465;1;3;1;11:01;38,50
1;28/07/2017;20;4465;1;3;1;11:31;38,50
1;28/07/2017;20;4465;1;3;1;12:01;38,63
1;28/07/2017;20;4465;1;3;1;12:31;38,88
1;28/07/2017;20;4465;1;3;1;13:01;38,88
1;28/07/2017;20;4465;1;3;1;13:31;38,38
1;28/07/2017;20;4465;1;3;1;14:01;38,38
1;28/07/2017;20;4465;1;3;1;14:31;38,63
1;28/07/2017;20;4465;1;3;1;15:01;38,88
1;28/07/2017;20;4465;1;3;1;15:31;39,25
1;28/07/2017;20;4465;1;3;1;16:01;38,88
1;28/07/2017;20;4465;1;3;1;16:31;38,50
1;28/07/2017;20;4465;1;3;1;17:01;38,63
1;28/07/2017;20;4465;1;3;1;17:31;38,88
1;28/07/2017;20;4465;1;3;1;18:01;38,75
1;28/07/2017;20;4465;1;3;1;18:31;38,75
1;28/07/2017;20;4465;1;3;1;19:01;38,75
1;28/07/2017;20;4465;1;3;1;19:31;39,00
1;28/07/2017;20;4465;1;3;1;20:01;39,00
1;28/07/2017;20;4465;1;3;1;20:31;39,13
1;28/07/2017;20;4465;1;3;1;21:01;39,13
1;28/07/2017;20;4465;1;3;1;21:31;38,63
1;28/07/2017;20;4465;1;3;1;22:01;38,38
1;28/07/2017;20;4465;1;3;1;22:31;38,63
1;28/07/2017;20;4465;1;3;1;23:01;38,75
1;28/07/2017;20;4465;1;3;1;23:31;38,63
1;29/07/2017;21;4465;1;3;1;00:01;38,63
1;29/07/2017;21;4465;1;3;1;00:31;38,75
1;29/07/2017;21;4465;1;3;1;01:01;38,75
1;29/07/2017;21;4465;1;3;1;01:31;39,00
1;29/07/2017;21;4465;1;3;1;02:01;38,88
1;29/07/2017;21;4465;1;3;1;02:31;38,63
1;29/07/2017;21;4465;1;3;1;03:01;38,63
1;29/07/2017;21;4465;1;3;1;03:31;38,75
1;29/07/2017;21;4465;1;3;1;04:01;38,75
1;29/07/2017;21;4465;1;3;1;04:31;38,75
1;29/07/2017;21;4465;1;3;1;05:01;38,88
1;29/07/2017;21;4465;1;3;1;05:31;38,88
1;29/07/2017;21;4465;1;3;1;06:01;38,88
1;29/07/2017;21;4465;1;3;1;06:31;38,88
1;29/07/2017;21;4465;1;3;1;07:01;38,75
1;29/07/2017;21;4465;1;3;1;07:31;38,63
1;29/07/2017;21;4465;1;3;1;08:01;39,00
1;29/07/2017;21;4465;1;3;1;08:31;39,13
1;29/07/2017;21;4465;1;3;1;09:01;39,00
1;29/07/2017;21;4465;1;3;1;09:31;39,00
1;29/07/2017;21;4465;1;3;1;10:01;39,00
1;29/07/2017;21;4465;1;3;1;10:31;38,50
1;29/07/2017;21;4465;1;3;1;11:01;38,63
1;29/07/2017;21;4465;1;3;1;11:31;38,63
1;29/07/2017;21;4465;1;3;1;12:01;38,75
1;29/07/2017;21;4465;1;3;1;12:31;39,00
1;29/07/2017;21;4465;1;3;1;13:01;38,88
1;29/07/2017;21;4465;1;3;1;13:31;38,50
1;29/07/2017;21;4465;1;3;1;14:01;38,50
1;29/07/2017;21;4465;1;3;1;14:31;38,50
1;29/07/2017;21;4465;1;3;1;15:01;38,88
1;29/07/2017;21;4465;1;3;1;15:31;39,13
1;29/07/2017;21;4465;1;3;1;16:01;38,88
1;29/07/2017;21;4465;1;3;1;16:31;38,88
1;29/07/2017;21;4465;1;3;1;17:01;38,75
1;29/07/2017;21;4465;1;3;1;17:31;38,75
1;29/07/2017;21;4465;1;3;1;18:01;39,00
1;29/07/2017;21;4465;1;3;1;18:31;39,25
1;29/07/2017;21;4465;1;3;1;19:01;39,25
1;29/07/2017;21;4465;1;3;1;19:31;39,25
1;29/07/2017;21;4465;1;3;1;20:01;39,13
1;29/07/2017;21;4465;1;3;1;20:31;38,63
1;29/07/2017;21;4465;1;3;1;21:01;38,63
1;29/07/2017;21;4465;1;3;1;21:31;38,88
1;29/07/2017;21;4465;1;3;1;22:01;39,00
1;29/07/2017;21;4465;1;3;1;22:31;39,13
1;29/07/2017;21;4465;1;3;1;23:01;39,00
1;29/07/2017;21;4465;1;3;1;23:31;38,88
1;30/07/2017;22;4465;1;3;1;00:01;38,88
1;30/07/2017;22;4465;1;3;1;00:31;38,63
1;30/07/2017;22;4465;1;3;1;01:01;38,63
1;30/07/2017;22;4465;1;3;1;01:31;38,88
1;30/07/2017;22;4465;1;3;1;02:01;38,75
1;30/07/2017;22;4465;1;3;1;02:31;38,88
1;30/07/2017;22;4465;1;3;1;03:01;38,88
1;30/07/2017;22;4465;1;3;1;03:31;39,00
1;30/07/2017;22;4465;1;3;1;04:01;38,75
1;30/07/2017;22;4465;1;3;1;04:31;38,88
1;30/07/2017;22;4465;1;3;1;05:01;38,88
1;30/07/2017;22;4465;1;3;1;05:31;38,88
1;30/07/2017;22;4465;1;3;1;06:01;38,88
1;30/07/2017;22;4465;1;3;1;06:31;38,88
1;30/07/2017;22;4465;1;3;1;07:01;38,75
1;30/07/2017;22;4465;1;3;1;07:31;38,50
1;30/07/2017;22;4465;1;3;1;08:01;38,75
1;30/07/2017;22;4465;1;3;1;08:31;38,63
1;30/07/2017;22;4465;1;3;1;09:01;38,50
1;30/07/2017;22;4465;1;3;1;09:31;38,25
1;30/07/2017;22;4465;1;3;1;10:01;38,38
1;30/07/2017;22;4465;1;3;1;10:31;38,38
1;30/07/2017;22;4465;1;3;1;11:01;38,50
1;30/07/2017;22;4465;1;3;1;12:01;38,75
1;30/07/2017;22;4465;1;3;1;12:31;38,88
1;30/07/2017;22;4465;1;3;1;13:01;39,25
1;30/07/2017;22;4465;1;3;1;13:31;39,38
1;30/07/2017;22;4465;1;3;1;14:01;38,88
1;30/07/2017;22;4465;1;3;1;14:31;38,88
1;30/07/2017;22;4465;1;3;1;15:01;38,88
1;30/07/2017;22;4465;1;3;1;15:31;38,88
1;30/07/2017;22;4465;1;3;1;16:01;38,88
