,Id_Animal,Hora_x,Producao,Data_x,Sessao,Timestamp,Fase,Data_y,Dia_Experimento,Dieta,Trat,Periodo,Hora_y,Temp_Vaginal
347,2468.0,2017-09-15 16:00:00,6.65,15/09/2017,S2,2017-09-15 16:00:00,2,2017-09-15 00:00:00,14,2,2,1,16:00:00,39.0
348,2406.0,2017-09-15 16:00:00,6.66,15/09/2017,S2,2017-09-15 16:00:00,2,2017-09-15 00:00:00,14,2,2,1,16:00:00,39.125
349,3652.0,2017-09-19 15:30:00,7.62,19/09/2017,S2,2017-09-19 15:30:00,2,2017-09-19 00:00:00,18,1,3,1,15:30:00,39.375
350,2624.0,2017-09-19 16:00:00,8.94,19/09/2017,S2,2017-09-19 16:00:00,2,2017-09-19 00:00:00,18,2,3,1,16:00:00,39.0
351,4448.0,2017-09-19 15:30:00,6.91,19/09/2017,S2,2017-09-19 15:30:00,2,2017-09-19 00:00:00,18,1,3,1,15:30:00,39.0
352,4412.0,2017-09-19 15:30:00,6.12,19/09/2017,S2,2017-09-19 15:30:00,2,2017-09-19 00:00:00,18,1,2,1,15:30:00,38.75
353,4421.0,2017-09-19 16:00:00,3.76,19/09/2017,S2,2017-09-19 16:00:00,2,2017-09-19 00:00:00,18,2,3,1,16:00:00,39.125
354,4021.0,2017-09-19 17:00:00,8.26,19/09/2017,S2,2017-09-19 17:00:00,2,2017-09-19 00:00:00,18,2,1,1,17:00:00,40.375
355,3579.0,2017-09-19 15:30:00,7.69,19/09/2017,S2,2017-09-19 15:30:00,2,2017-09-19 00:00:00,18,1,2,1,15:30:00,39.625
356,3500.0,2017-09-19 16:00:00,7.05,19/09/2017,S2,2017-09-19 16:00:00,2,2017-09-19 00:00:00,18,2,3,1,16:00:00,39.25
357,3475.0,2017-09-19 15:30:00,8.03,19/09/2017,S2,2017-09-19 15:30:00,2,2017-09-19 00:00:00,18,1,2,1,15:30:00,39.625
358,2581.0,2017-09-19 16:00:00,8.83,19/09/2017,S2,2017-09-19 16:00:00,2,2017-09-19 00:00:00,18,1,3,1,16:00:00,39.375
359,2567.0,2017-09-19 17:00:00,9.54,19/09/2017,S2,2017-09-19 17:00:00,2,2017-09-19 00:00:00,18,1,1,1,17:00:00,
360,2468.0,2017-09-19 16:00:00,6.41,19/09/2017,S2,2017-09-19 16:00:00,2,2017-09-19 00:00:00,18,2,2,1,16:00:00,38.875
361,2406.0,2017-09-19 16:00:00,5.72,19/09/2017,S2,2017-09-19 16:00:00,2,2017-09-19 00:00:00,18,2,2,1,16:00:00,39.125
362,3652.0,2017-09-17 15:30:00,6.51,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,1,3,1,15:30:00,39.125
363,2623.0,2017-09-17 15:30:00,7.89,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,2,2,1,15:30:00,38.875
364,2624.0,2017-09-17 15:30:00,10.8,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,2,3,1,15:30:00,39.125
365,4448.0,2017-09-17 15:30:00,6.54,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,1,3,1,15:30:00,38.875
366,4412.0,2017-09-17 15:30:00,5.26,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,1,2,1,15:30:00,39.0
367,4421.0,2017-09-17 15:30:00,3.86,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,2,3,1,15:30:00,39.25
368,3579.0,2017-09-17 15:30:00,6.47,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,1,2,1,15:30:00,39.5
369,3500.0,2017-09-17 15:30:00,7.11,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,2,3,1,15:30:00,38.75
370,3475.0,2017-09-17 15:30:00,7.28,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,1,2,1,15:30:00,39.25
371,2581.0,2017-09-17 15:30:00,8.04,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,1,3,1,15:30:00,39.375
372,2468.0,2017-09-17 15:30:00,6.65,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,2,2,1,15:30:00,39.25
373,2406.0,2017-09-17 15:30:00,6.29,17/09/2017,S2,2017-09-17 15:30:00,2,2017-09-17 00:00:00,16,2,2,1,15:30:00,38.875
374,3652.0,2017-09-20 16:00:00,5.63,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,1,3,1,16:00:00,38.75
375,653.0,2017-09-20 17:00:00,8.89,20/09/2017,S2,2017-09-20 17:00:00,2,2017-09-20 00:00:00,19,1,1,1,17:00:00,39.375
376,2623.0,2017-09-20 16:00:00,7.85,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,2,2,1,16:00:00,38.875
377,2624.0,2017-09-20 16:00:00,8.79,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,2,3,1,16:00:00,39.125
378,4448.0,2017-09-20 16:00:00,6.95,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,1,3,1,16:00:00,39.0
379,4412.0,2017-09-20 16:00:00,5.4,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,1,2,1,16:00:00,38.875
380,4421.0,2017-09-20 16:00:00,4.64,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,2,3,1,16:00:00,38.75
381,4021.0,2017-09-20 17:00:00,6.2,20/09/2017,S2,2017-09-20 17:00:00,2,2017-09-20 00:00:00,19,2,1,1,17:00:00,40.125
382,3579.0,2017-09-20 16:00:00,6.86,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,1,2,1,16:00:00,39.25
383,3500.0,2017-09-20 16:00:00,6.52,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,2,3,1,16:00:00,38.875
384,3475.0,2017-09-20 16:00:00,8.13,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,1,2,1,16:00:00,39.25
385,2581.0,2017-09-20 16:00:00,7.47,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,1,3,1,16:00:00,39.0
386,2468.0,2017-09-20 16:00:00,5.85,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,2,2,1,16:00:00,38.5
387,2406.0,2017-09-20 16:00:00,5.74,20/09/2017,S2,2017-09-20 16:00:00,2,2017-09-20 00:00:00,19,2,2,1,16:00:00,38.875
388,3652.0,2017-09-18 15:30:00,6.47,18/09/2017,S2,2017-09-18 15:30:00,2,2017-09-18 00:00:00,17,1,3,1,15:30:00,39.125
389,2623.0,2017-09-18 15:30:00,7.46,18/09/2017,S2,2017-09-18 15:30:00,2,2017-09-18 00:00:00,17,2,2,1,15:30:00,39.125
390,2624.0,2017-09-18 16:00:00,9.42,18/09/2017,S2,2017-09-18 16:00:00,2,2017-09-18 00:00:00,17,2,3,1,16:00:00,39.0
391,4498.0,2017-09-18 17:00:00,8.48,18/09/2017,S2,2017-09-18 17:00:00,2,2017-09-18 00:00:00,17,1,1,1,17:00:00,39.625
392,4448.0,2017-09-18 15:30:00,6.43,18/09/2017,S2,2017-09-18 15:30:00,2,2017-09-18 00:00:00,17,1,3,1,15:30:00,39.0
393,4412.0,2017-09-18 15:30:00,4.99,18/09/2017,S2,2017-09-18 15:30:00,2,2017-09-18 00:00:00,17,1,2,1,15:30:00,39.0
394,4421.0,2017-09-18 16:00:00,4.19,18/09/2017,S2,2017-09-18 16:00:00,2,2017-09-18 00:00:00,17,2,3,1,16:00:00,39.375
395,4021.0,2017-09-18 17:00:00,17.78,18/09/2017,S2,2017-09-18 17:00:00,2,2017-09-18 00:00:00,17,2,1,1,17:00:00,39.875
396,3579.0,2017-09-18 15:30:00,6.8,18/09/2017,S2,2017-09-18 15:30:00,2,2017-09-18 00:00:00,17,1,2,1,15:30:00,39.625
397,3500.0,2017-09-18 16:00:00,6.82,18/09/2017,S2,2017-09-18 16:00:00,2,2017-09-18 00:00:00,17,2,3,1,16:00:00,38.75
398,3475.0,2017-09-18 15:30:00,7.24,18/09/2017,S2,2017-09-18 15:30:00,2,2017-09-18 00:00:00,17,1,2,1,15:30:00,39.375
399,3424.0,2017-09-18 17:00:00,6.41,18/09/2017,S2,2017-09-18 17:00:00,2,2017-09-18 00:00:00,17,2,1,1,17:00:00,39.375
400,2581.0,2017-09-18 15:30:00,7.55,18/09/2017,S2,2017-09-18 15:30:00,2,2017-09-18 00:00:00,17,1,3,1,15:30:00,39.25
401,2567.0,2017-09-18 17:00:00,9.49,18/09/2017,S2,2017-09-18 17:00:00,2,2017-09-18 00:00:00,17,1,1,1,17:00:00,39.125
402,2468.0,2017-09-18 16:00:00,6.21,18/09/2017,S2,2017-09-18 16:00:00,2,2017-09-18 00:00:00,17,2,2,1,16:00:00,38.75
403,2406.0,2017-09-18 15:30:00,5.3,18/09/2017,S2,2017-09-18 15:30:00,2,2017-09-18 00:00:00,17,2,2,1,15:30:00,39.125
404,3652.0,2017-09-14 15:30:00,5.46,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,1,3,0,15:30:00,38.75
405,653.0,2017-09-14 15:30:00,7.34,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,1,1,0,15:30:00,39.125
406,2623.0,2017-09-14 15:30:00,7.31,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,2,2,0,15:30:00,39.0
407,2624.0,2017-09-14 15:30:00,9.62,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,2,3,0,15:30:00,39.5
408,2662.0,2017-09-14 15:30:00,6.31,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,2,1,0,15:30:00,38.5
409,4498.0,2017-09-14 15:30:00,6.93,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,1,1,0,15:30:00,39.875
410,4448.0,2017-09-14 15:30:00,8.01,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,1,3,0,15:30:00,39.125
411,4412.0,2017-09-14 15:30:00,4.96,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,1,2,0,15:30:00,38.875
412,4021.0,2017-09-14 15:30:00,6.09,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,2,1,0,15:30:00,39.625
413,3579.0,2017-09-14 15:30:00,6.53,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,1,2,0,15:30:00,39.375
414,3500.0,2017-09-14 15:30:00,6.2,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,2,3,0,15:30:00,39.0
415,3475.0,2017-09-14 15:30:00,5.15,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,1,2,0,15:30:00,
416,3424.0,2017-09-14 15:30:00,6.03,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,2,1,0,15:30:00,38.875
417,2581.0,2017-09-14 15:30:00,13.54,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,1,3,0,15:30:00,39.375
418,2567.0,2017-09-14 15:30:00,7.46,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,1,1,0,15:30:00,38.75
419,2468.0,2017-09-14 15:30:00,5.36,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,2,2,0,15:30:00,39.25
420,2406.0,2017-09-14 15:30:00,7.02,14/09/2017,S2,2017-09-14 15:30:00,2,2017-09-14 00:00:00,13,2,2,0,15:30:00,39.125
421,3652.0,2017-09-13 15:30:00,6.36,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,1,3,0,15:30:00,38.875
422,653.0,2017-09-13 15:30:00,13.49,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,1,1,0,15:30:00,39.0
423,2623.0,2017-09-13 15:30:00,7.41,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,2,2,0,15:30:00,39.0
424,2624.0,2017-09-13 15:30:00,8.87,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,2,3,0,15:30:00,39.375
425,2662.0,2017-09-13 15:30:00,6.51,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,2,1,0,15:30:00,38.5
426,4498.0,2017-09-13 15:30:00,9.65,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,1,1,0,15:30:00,39.75
427,4448.0,2017-09-13 15:30:00,8.01,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,1,3,0,15:30:00,39.25
428,4412.0,2017-09-13 15:30:00,4.89,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,1,2,0,15:30:00,38.875
429,4421.0,2017-09-13 17:00:00,3.5,13/09/2017,S2,2017-09-13 17:00:00,2,2017-09-13 00:00:00,12,2,3,0,17:00:00,39.125
430,4021.0,2017-09-13 16:00:00,13.34,13/09/2017,S2,2017-09-13 16:00:00,2,2017-09-13 00:00:00,12,2,1,0,16:00:00,39.625
431,3579.0,2017-09-13 15:30:00,8.12,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,1,2,0,15:30:00,39.25
432,3500.0,2017-09-13 15:30:00,7.17,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,2,3,0,15:30:00,38.875
433,3475.0,2017-09-13 15:30:00,5.89,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,1,2,0,15:30:00,
434,3424.0,2017-09-13 15:30:00,5.68,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,2,1,0,15:30:00,39.0
435,2581.0,2017-09-13 15:30:00,8.21,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,1,3,0,15:30:00,39.375
436,2567.0,2017-09-13 15:30:00,9.03,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,1,1,0,15:30:00,39.0
437,2468.0,2017-09-13 15:30:00,6.35,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,2,2,0,15:30:00,39.375
438,2406.0,2017-09-13 15:30:00,5.92,13/09/2017,S2,2017-09-13 15:30:00,2,2017-09-13 00:00:00,12,2,2,0,15:30:00,39.0
439,3652.0,2017-09-12 15:30:00,5.52,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,1,3,0,15:30:00,
440,653.0,2017-09-12 15:30:00,8.82,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,1,1,0,15:30:00,38.25
441,2623.0,2017-09-12 15:30:00,7.52,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,2,2,0,15:30:00,39.0
442,2624.0,2017-09-12 16:00:00,14.48,12/09/2017,S2,2017-09-12 16:00:00,2,2017-09-12 00:00:00,11,2,3,0,16:00:00,
443,2662.0,2017-09-12 16:00:00,12.98,12/09/2017,S2,2017-09-12 16:00:00,2,2017-09-12 00:00:00,11,2,1,0,16:00:00,39.125
444,4498.0,2017-09-12 15:30:00,7.31,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,1,1,0,15:30:00,39.625
445,4448.0,2017-09-12 15:30:00,6.62,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,1,3,0,15:30:00,39.0
446,4412.0,2017-09-12 15:30:00,5.2,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,1,2,0,15:30:00,39.0
447,4021.0,2017-09-12 16:00:00,5.47,12/09/2017,S2,2017-09-12 16:00:00,2,2017-09-12 00:00:00,11,2,1,0,16:00:00,
448,3579.0,2017-09-12 15:30:00,6.73,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,1,2,0,15:30:00,
449,3500.0,2017-09-12 16:00:00,7.01,12/09/2017,S2,2017-09-12 16:00:00,2,2017-09-12 00:00:00,11,2,3,0,16:00:00,
450,3475.0,2017-09-12 15:30:00,4.84,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,1,2,0,15:30:00,
451,3424.0,2017-09-12 16:00:00,5.54,12/09/2017,S2,2017-09-12 16:00:00,2,2017-09-12 00:00:00,11,2,1,0,16:00:00,
452,2581.0,2017-09-12 15:30:00,7.74,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,1,3,0,15:30:00,39.125
453,2567.0,2017-09-12 15:30:00,8.97,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,1,1,0,15:30:00,
454,2468.0,2017-09-12 15:30:00,6.35,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,2,2,0,15:30:00,39.25
455,2406.0,2017-09-12 15:30:00,5.58,12/09/2017,S2,2017-09-12 15:30:00,2,2017-09-12 00:00:00,11,2,2,0,15:30:00,
456,3652.0,2017-09-26 16:00:00,7.33,26/09/2017,S2,2017-09-26 16:00:00,2,2017-09-26 00:00:00,25,1,3,1,16:00:00,
457,2623.0,2017-09-26 16:00:00,8.05,26/09/2017,S2,2017-09-26 16:00:00,2,2017-09-26 00:00:00,25,2,2,1,16:00:00,38.75
458,2624.0,2017-09-26 16:30:00,8.4,26/09/2017,S2,2017-09-26 16:30:00,2,2017-09-26 00:00:00,25,2,3,1,16:30:00,39.125
459,4448.0,2017-09-26 16:00:00,6.91,26/09/2017,S2,2017-09-26 16:00:00,2,2017-09-26 00:00:00,25,1,3,1,16:00:00,39.875
460,4412.0,2017-09-26 16:00:00,5.73,26/09/2017,S2,2017-09-26 16:00:00,2,2017-09-26 00:00:00,25,1,2,1,16:00:00,39.0
461,4421.0,2017-09-26 16:30:00,4.55,26/09/2017,S2,2017-09-26 16:30:00,2,2017-09-26 00:00:00,25,2,3,1,16:30:00,38.75
462,3579.0,2017-09-26 16:00:00,6.4,26/09/2017,S2,2017-09-26 16:00:00,2,2017-09-26 00:00:00,25,1,2,1,16:00:00,39.25
463,3500.0,2017-09-26 16:30:00,8.07,26/09/2017,S2,2017-09-26 16:30:00,2,2017-09-26 00:00:00,25,2,3,1,16:30:00,38.75
464,3475.0,2017-09-26 16:00:00,9.98,26/09/2017,S2,2017-09-26 16:00:00,2,2017-09-26 00:00:00,25,1,2,1,16:00:00,39.875
465,2581.0,2017-09-26 16:00:00,8.04,26/09/2017,S2,2017-09-26 16:00:00,2,2017-09-26 00:00:00,25,1,3,1,16:00:00,39.25
466,2468.0,2017-09-26 16:30:00,6.57,26/09/2017,S2,2017-09-26 16:30:00,2,2017-09-26 00:00:00,25,2,2,1,16:30:00,39.25
467,2406.0,2017-09-26 16:00:00,5.33,26/09/2017,S2,2017-09-26 16:00:00,2,2017-09-26 00:00:00,25,2,2,1,16:00:00,39.125
468,3652.0,2017-09-25 16:00:00,6.51,25/09/2017,S2,2017-09-25 16:00:00,2,2017-09-25 00:00:00,24,1,3,1,16:00:00,
469,2623.0,2017-09-25 16:00:00,7.43,25/09/2017,S2,2017-09-25 16:00:00,2,2017-09-25 00:00:00,24,2,2,1,16:00:00,38.875
470,2624.0,2017-09-25 16:30:00,7.17,25/09/2017,S2,2017-09-25 16:30:00,2,2017-09-25 00:00:00,24,2,3,1,16:30:00,39.125
471,4448.0,2017-09-25 16:00:00,7.06,25/09/2017,S2,2017-09-25 16:00:00,2,2017-09-25 00:00:00,24,1,3,1,16:00:00,39.125
472,4412.0,2017-09-25 16:00:00,5.77,25/09/2017,S2,2017-09-25 16:00:00,2,2017-09-25 00:00:00,24,1,2,1,16:00:00,38.875
473,4421.0,2017-09-25 16:30:00,4.57,25/09/2017,S2,2017-09-25 16:30:00,2,2017-09-25 00:00:00,24,2,3,1,16:30:00,38.75
474,3579.0,2017-09-25 16:00:00,8.62,25/09/2017,S2,2017-09-25 16:00:00,2,2017-09-25 00:00:00,24,1,2,1,16:00:00,39.125
475,3500.0,2017-09-25 16:00:00,7.04,25/09/2017,S2,2017-09-25 16:00:00,2,2017-09-25 00:00:00,24,2,3,1,16:00:00,39.0
476,3475.0,2017-09-25 16:00:00,8.48,25/09/2017,S2,2017-09-25 16:00:00,2,2017-09-25 00:00:00,24,1,2,1,16:00:00,39.75
477,2581.0,2017-09-25 16:00:00,8.69,25/09/2017,S2,2017-09-25 16:00:00,2,2017-09-25 00:00:00,24,1,3,1,16:00:00,39.25
478,2468.0,2017-09-25 16:30:00,6.76,25/09/2017,S2,2017-09-25 16:30:00,2,2017-09-25 00:00:00,24,2,2,1,16:30:00,39.0
479,2406.0,2017-09-25 16:30:00,5.52,25/09/2017,S2,2017-09-25 16:30:00,2,2017-09-25 00:00:00,24,2,2,1,16:30:00,39.0
480,3652.0,2017-09-24 15:30:00,7.65,24/09/2017,S2,2017-09-24 15:30:00,2,2017-09-24 00:00:00,23,1,3,1,15:30:00,
481,2623.0,2017-09-24 16:00:00,7.72,24/09/2017,S2,2017-09-24 16:00:00,2,2017-09-24 00:00:00,23,2,2,1,16:00:00,38.875
482,2624.0,2017-09-24 16:00:00,9.02,24/09/2017,S2,2017-09-24 16:00:00,2,2017-09-24 00:00:00,23,2,3,1,16:00:00,39.25
483,4448.0,2017-09-24 15:30:00,7.22,24/09/2017,S2,2017-09-24 15:30:00,2,2017-09-24 00:00:00,23,1,3,1,15:30:00,38.875
484,4412.0,2017-09-24 15:30:00,5.13,24/09/2017,S2,2017-09-24 15:30:00,2,2017-09-24 00:00:00,23,1,2,1,15:30:00,38.875
485,4421.0,2017-09-24 16:00:00,3.89,24/09/2017,S2,2017-09-24 16:00:00,2,2017-09-24 00:00:00,23,2,3,1,16:00:00,38.875
486,3579.0,2017-09-24 15:30:00,7.03,24/09/2017,S2,2017-09-24 15:30:00,2,2017-09-24 00:00:00,23,1,2,1,15:30:00,39.25
487,3500.0,2017-09-24 16:00:00,6.55,24/09/2017,S2,2017-09-24 16:00:00,2,2017-09-24 00:00:00,23,2,3,1,16:00:00,38.625
488,3475.0,2017-09-24 15:30:00,8.18,24/09/2017,S2,2017-09-24 15:30:00,2,2017-09-24 00:00:00,23,1,2,1,15:30:00,39.75
489,2581.0,2017-09-24 15:30:00,8.79,24/09/2017,S2,2017-09-24 15:30:00,2,2017-09-24 00:00:00,23,1,3,1,15:30:00,39.0
490,2468.0,2017-09-24 15:30:00,6.63,24/09/2017,S2,2017-09-24 15:30:00,2,2017-09-24 00:00:00,23,2,2,1,15:30:00,39.25
491,2406.0,2017-09-24 15:30:00,6.52,24/09/2017,S2,2017-09-24 15:30:00,2,2017-09-24 00:00:00,23,2,2,1,15:30:00,39.25
492,3652.0,2017-09-23 15:30:00,6.63,23/09/2017,S2,2017-09-23 15:30:00,2,2017-09-23 00:00:00,22,1,3,1,15:30:00,
493,2623.0,2017-09-23 15:30:00,8.02,23/09/2017,S2,2017-09-23 15:30:00,2,2017-09-23 00:00:00,22,2,2,1,15:30:00,38.875
494,2624.0,2017-09-23 16:00:00,8.79,23/09/2017,S2,2017-09-23 16:00:00,2,2017-09-23 00:00:00,22,2,3,1,16:00:00,39.0
495,4448.0,2017-09-23 15:30:00,6.58,23/09/2017,S2,2017-09-23 15:30:00,2,2017-09-23 00:00:00,22,1,3,1,15:30:00,38.875
496,4412.0,2017-09-23 15:30:00,5.2,23/09/2017,S2,2017-09-23 15:30:00,2,2017-09-23 00:00:00,22,1,2,1,15:30:00,38.75
497,4421.0,2017-09-23 16:00:00,4.37,23/09/2017,S2,2017-09-23 16:00:00,2,2017-09-23 00:00:00,22,2,3,1,16:00:00,38.75
498,3579.0,2017-09-23 15:30:00,6.64,23/09/2017,S2,2017-09-23 15:30:00,2,2017-09-23 00:00:00,22,1,2,1,15:30:00,39.375
499,3500.0,2017-09-23 16:00:00,6.56,23/09/2017,S2,2017-09-23 16:00:00,2,2017-09-23 00:00:00,22,2,3,1,16:00:00,38.875
500,3475.0,2017-09-23 15:30:00,8.18,23/09/2017,S2,2017-09-23 15:30:00,2,2017-09-23 00:00:00,22,1,2,1,15:30:00,39.875
501,2581.0,2017-09-23 15:30:00,6.58,23/09/2017,S2,2017-09-23 15:30:00,2,2017-09-23 00:00:00,22,1,3,1,15:30:00,39.25
502,2468.0,2017-09-23 16:00:00,5.49,23/09/2017,S2,2017-09-23 16:00:00,2,2017-09-23 00:00:00,22,2,2,1,16:00:00,39.0
503,2406.0,2017-09-23 15:30:00,5.69,23/09/2017,S2,2017-09-23 15:30:00,2,2017-09-23 00:00:00,22,2,2,1,15:30:00,39.5
504,3652.0,2017-09-21 16:00:00,7.05,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,1,3,1,16:00:00,39.125
505,653.0,2017-09-21 17:00:00,18.69,21/09/2017,S2,2017-09-21 17:00:00,2,2017-09-21 00:00:00,20,1,1,1,17:00:00,39.375
506,2623.0,2017-09-21 16:00:00,7.84,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,2,2,1,16:00:00,39.125
507,2624.0,2017-09-21 16:00:00,8.46,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,2,3,1,16:00:00,39.125
508,4498.0,2017-09-21 17:00:00,9.77,21/09/2017,S2,2017-09-21 17:00:00,2,2017-09-21 00:00:00,20,1,1,1,17:00:00,39.75
509,4448.0,2017-09-21 16:00:00,6.25,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,1,3,1,16:00:00,39.0
510,4412.0,2017-09-21 16:00:00,5.45,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,1,2,1,16:00:00,39.0
511,4421.0,2017-09-21 16:00:00,3.69,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,2,3,1,16:00:00,39.0
512,4021.0,2017-09-21 17:00:00,7.11,21/09/2017,S2,2017-09-21 17:00:00,2,2017-09-21 00:00:00,20,2,1,1,17:00:00,39.75
513,3579.0,2017-09-21 16:00:00,7.75,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,1,2,1,16:00:00,39.375
514,3500.0,2017-09-21 16:00:00,6.3,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,2,3,1,16:00:00,38.875
515,3475.0,2017-09-21 16:00:00,8.41,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,1,2,1,16:00:00,39.375
516,3424.0,2017-09-21 17:00:00,7.47,21/09/2017,S2,2017-09-21 17:00:00,2,2017-09-21 00:00:00,20,2,1,1,17:00:00,39.125
517,2581.0,2017-09-21 16:00:00,8.36,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,1,3,1,16:00:00,39.125
518,2468.0,2017-09-21 16:00:00,6.53,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,2,2,1,16:00:00,38.5
519,2406.0,2017-09-21 16:00:00,5.57,21/09/2017,S2,2017-09-21 16:00:00,2,2017-09-21 00:00:00,20,2,2,1,16:00:00,39.125
520,2648.0,2017-07-20 15:30:00,9.52,20/07/2017,S2,2017-07-20 15:30:00,1,2017-07-20 00:00:00,12,1,2,0,15:30:00,
