,Grupo,Id_Animal,Num_Lac,Dias_Lac,Pico,Hora_S1,Hora_S2,Hora_S3,Durac_S1,Durac_S2,Durac_S3,Prod_S1,Prod_S2,Prod_S3,Hora_S1_ont,Hora_S2_ont,Hora_S3_ont,Dura_S1_ont,Dura_S2_ont,Dura_S3_ont,Prod_S1_ont,Prod_S2_ont,Prod_S3_ont,Data
52,5,4554.0,1.0,87.0,,2017-08-24 09:30:00,2017-08-24 16:30:00,,1902-03-28 00:00:00,1901-07-02 00:00:00,,17.94,6.64,,2017-08-23 09:30:00,2017-08-23 17:00:00,,1901-11-29 00:00:00,1901-07-12 00:00:00,,9.85,6.4,,24/08/2017
53,5,4572.0,1.0,64.0,,2017-08-24 09:30:00,2017-08-24 16:30:00,,1900-01-07 00:00:00,1901-11-24 00:00:00,,22.33,4.97,,2017-08-23 09:30:00,2017-08-23 16:30:00,,1901-10-10 00:00:00,1901-10-13 00:00:00,,9.84,2.01,,24/08/2017
54,5,4544.0,1.0,66.0,,2017-08-24 09:30:00,2017-08-24 16:30:00,,1902-02-21 00:00:00,1901-05-16 00:00:00,,8.21,5.14,,2017-08-23 09:30:00,2017-08-23 17:00:00,,1901-11-30 00:00:00,1901-04-13 00:00:00,,7.82,3.91,,24/08/2017
55,6,4426.0,2.0,55.0,,,,,,,,,,,,,,,,,,,,24/08/2017
56,6,2648.0,1.0,131.0,,,,,,,,,,,,,,,,,,,,24/08/2017
57,6,4475.0,1.0,121.0,,,,,,,,,,,,,,,,,,,,24/08/2017
58,6,4477.0,2.0,139.0,,,,,,,,,,,,,,,,,,,,24/08/2017
59,6,4465.0,2.0,135.0,,,,,,,,,,,,,,,,,,,,24/08/2017
60,6,3530.0,1.0,118.0,22.58,,,,,,,,,,,,,,,,,,,24/08/2017
61,6,3458.0,1.0,138.0,,,,,,,,,,,,,,,,,,,,24/08/2017
62,6,3437.0,1.0,139.0,20.47,,,,,,,,,,,,,,,,,,,24/08/2017
63,6,2560.0,2.0,141.0,,,,,,,,,,,,,,,,,,,,24/08/2017
64,6,2416.0,2.0,122.0,,,,,,,,,,,,,,,,,,,,24/08/2017
65,7,3785.0,1.0,132.0,25.41,,,,,,,,,,,,,,,,,,,24/08/2017
66,7,2710.0,1.0,129.0,,,,,,,,,,,,,,,,,,,,24/08/2017
67,7,3600.0,1.0,139.0,,,,,,,,,,,,,,,,,,,,24/08/2017
68,7,3644.0,1.0,135.0,,,,,,,,,,,,,,,,,,,,24/08/2017
69,7,4453.0,2.0,133.0,,,,,,,,,,,,,,,,,,,,24/08/2017
70,7,3538.0,8.0,139.0,,,,,,,,,,,,,,,,,,,,24/08/2017
71,7,3460.0,1.0,136.0,,,,,,,,,,,,,,,,,,,,24/08/2017
72,7,2483.0,2.0,134.0,,,,,,,,,,,,,,,,,,,,24/08/2017
73,7,2431.0,1.0,140.0,24.81,,,,,,,,,,,,,,,,,,,24/08/2017
74,74,74.0,1.2972972972973,111.081081081081,20.39546,,,,,,,542.48,287.1,,,,,,,,516.63,250.36,,24/08/2017
75,[Número do grupo] < '8',,,,,,,,,,,,,,,,,,,,,,,24/08/2017
0,,4426.0,2.0,91.0,,,,,,,,,,,,,,,,,,,,21/08/2017
1,,2646.0,1.0,480.0,11.24,,,,,,,,,,,,,,,,,,,21/08/2017
2,1,3652.0,2.0,80.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1900-12-10 00:00:00,1900-10-13 00:00:00,,10.01,7.08,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-02-05 00:00:00,1900-09-16 00:00:00,,12.86,5.78,,21/08/2017
3,1,653.0,2.0,115.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-04-22 00:00:00,1900-11-19 00:00:00,,14.32,8.58,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-02-13 00:00:00,1900-12-07 00:00:00,,12.84,8.24,,21/08/2017
4,1,2623.0,1.0,81.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-03-08 00:00:00,1900-11-10 00:00:00,,13.8,7.71,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-02-03 00:00:00,1900-10-18 00:00:00,,12.05,7.25,,21/08/2017
5,1,2624.0,2.0,99.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1902-10-20 00:00:00,1901-11-25 00:00:00,,9.87,8.52,,2017-08-20 08:00:00,2017-08-20 16:00:00,,1901-07-18 00:00:00,1901-08-06 00:00:00,,10.29,8.26,,21/08/2017
6,1,2662.0,2.0,128.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-03-05 00:00:00,1901-04-04 00:00:00,,10.88,4.31,,2017-08-20 08:00:00,2017-08-20 16:00:00,,1901-03-19 00:00:00,1900-11-03 00:00:00,,13.85,5.16,,21/08/2017
7,1,4588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,21/08/2017
8,1,4549.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,21/08/2017
9,1,4498.0,1.0,75.0,,2017-08-21 07:30:00,2017-08-21 15:30:00,,1903-06-18 00:00:00,1902-01-16 00:00:00,,14.84,6.67,,2017-08-20 07:30:00,2017-08-20 16:00:00,,1903-04-19 00:00:00,1903-01-17 00:00:00,,10.11,10.84,,21/08/2017
10,1,4448.0,1.0,140.0,,2017-08-21 07:30:00,2017-08-21 15:30:00,,1901-10-23 00:00:00,1901-02-20 00:00:00,,13.12,6.28,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-08-20 00:00:00,1901-03-03 00:00:00,,13.21,5.66,,21/08/2017
11,1,4412.0,2.0,78.0,,2017-08-21 07:30:00,2017-08-21 15:30:00,,1901-03-22 00:00:00,1900-09-26 00:00:00,,9.75,5.33,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-02-05 00:00:00,1900-08-25 00:00:00,,10.71,4.83,,21/08/2017
12,1,4421.0,1.0,107.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-11-01 00:00:00,1901-07-13 00:00:00,,6.87,4.3,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1904-12-23 00:00:00,1900-08-14 00:00:00,,18.17,4.01,,21/08/2017
13,1,4021.0,2.0,85.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-04-07 00:00:00,1900-10-14 00:00:00,,14.43,5.54,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-04-28 00:00:00,1900-10-04 00:00:00,,14.37,6.3,,21/08/2017
14,1,3579.0,1.0,70.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1902-08-27 00:00:00,1901-10-20 00:00:00,,13.64,6.93,,2017-08-20 07:30:00,2017-08-20 16:00:00,,1901-08-09 00:00:00,1902-01-26 00:00:00,,13.94,7.15,,21/08/2017
15,1,3527.0,1.0,89.0,,,,,,,,,,,,,,,,,,,,21/08/2017
16,1,3500.0,2.0,86.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-02-28 00:00:00,1900-11-05 00:00:00,,13.93,6.31,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-01-06 00:00:00,1900-10-26 00:00:00,,12.61,6.7,,21/08/2017
17,1,3475.0,1.0,97.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-04-14 00:00:00,1900-10-26 00:00:00,,15.03,8.09,,2017-08-20 07:30:00,2017-08-20 16:00:00,,1901-04-18 00:00:00,1900-10-14 00:00:00,,14.61,8.35,,21/08/2017
18,1,3424.0,1.0,94.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-09-17 00:00:00,1901-10-12 00:00:00,,7.19,7.56,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1902-02-01 00:00:00,1901-07-21 00:00:00,,7.39,4.82,,21/08/2017
19,1,2581.0,1.0,122.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-06-18 00:00:00,1900-11-06 00:00:00,,17.12,8.45,,2017-08-20 08:00:00,2017-08-20 15:00:00,,1901-06-08 00:00:00,1900-11-21 00:00:00,,15.85,6.68,,21/08/2017
20,1,2567.0,1.0,87.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-07-16 00:00:00,1900-10-19 00:00:00,,14.1,8.03,,2017-08-20 07:30:00,2017-08-20 16:00:00,,1901-03-26 00:00:00,1900-11-30 00:00:00,,14.23,7.86,,21/08/2017
21,1,2468.0,2.0,108.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-02-03 00:00:00,1900-06-28 00:00:00,,13.14,5.04,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-02-14 00:00:00,1900-09-24 00:00:00,,15.05,5.88,,21/08/2017
22,1,2406.0,2.0,83.0,,2017-08-21 08:00:00,2017-08-21 15:30:00,,1901-10-28 00:00:00,1901-01-23 00:00:00,,10.82,4.84,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-08-27 00:00:00,1901-04-11 00:00:00,,9.46,5.01,,21/08/2017
23,2,5402.0,1.0,104.0,8.565,2017-08-21 08:30:00,2017-08-21 16:00:00,,1901-02-07 00:00:00,1900-04-08 00:00:00,,3.71,0.08,,2017-08-20 08:30:00,2017-08-20 16:00:00,,1900-09-05 00:00:00,1900-07-24 00:00:00,,2.86,1.32,,21/08/2017
24,2,4585.0,1.0,103.0,23.704,2017-08-21 08:00:00,2017-08-21 16:00:00,,1901-01-11 00:00:00,1900-08-02 00:00:00,,24.52,5.28,,2017-08-20 08:30:00,,,1901-09-09 00:00:00,,,24.52,,,21/08/2017
25,2,4586.0,1.0,108.0,12.32,2017-08-21 08:30:00,2017-08-21 16:00:00,,1901-07-27 00:00:00,1901-01-15 00:00:00,,8.3,4.02,,2017-08-20 08:30:00,2017-08-20 16:00:00,,1904-02-20 00:00:00,1900-12-08 00:00:00,,7.66,4.61,,21/08/2017
26,2,4575.0,1.0,101.0,22.07667,2017-08-21 08:30:00,2017-08-21 16:00:00,,1902-01-24 00:00:00,1901-03-27 00:00:00,,14.09,5.87,,2017-08-20 08:00:00,2017-08-20 16:00:00,,1902-02-14 00:00:00,1901-08-22 00:00:00,,14.06,5.87,,21/08/2017
27,2,4577.0,1.0,101.0,9.549999,,,,,,,,,,,,,,,,,,,21/08/2017
28,2,4545.0,1.0,100.0,23.7625,2017-08-21 08:00:00,2017-08-21 16:00:00,,1901-07-05 00:00:00,1901-04-29 00:00:00,,12.52,5.61,,2017-08-20 08:30:00,2017-08-20 16:00:00,,1901-08-28 00:00:00,1901-03-20 00:00:00,,26.79,5.77,,21/08/2017
29,2,4537.0,1.0,101.0,15.822,2017-08-21 08:30:00,2017-08-21 16:00:00,,1900-11-23 00:00:00,1900-09-01 00:00:00,,3.97,1.71,,2017-08-20 08:00:00,,,1900-11-01 00:00:00,,,4.34,,,21/08/2017
30,2,4528.0,1.0,98.0,,2017-08-21 08:30:00,2017-08-21 16:00:00,,1901-07-30 00:00:00,1900-05-09 00:00:00,,6.17,0.39,,2017-08-20 08:30:00,2017-08-20 16:00:00,,1901-05-20 00:00:00,1901-08-31 00:00:00,,7.07,4.77,,21/08/2017
31,2,4536.0,1.0,104.0,24.0,2017-08-21 08:30:00,2017-08-21 16:00:00,,1901-11-07 00:00:00,1900-12-14 00:00:00,,10.13,5.65,,2017-08-20 08:30:00,,,1901-09-22 00:00:00,,,18.33,,,21/08/2017
32,3,5403.0,1.0,106.0,25.92,2017-08-21 08:30:00,2017-08-21 16:00:00,,1901-05-17 00:00:00,1903-09-11 00:00:00,,11.2,6.01,,2017-08-20 09:00:00,2017-08-20 16:30:00,,1902-07-09 00:00:00,1900-10-04 00:00:00,,11.15,5.95,,21/08/2017
33,3,5409.0,1.0,106.0,22.53,2017-08-21 08:30:00,2017-08-21 16:00:00,,1901-04-27 00:00:00,1900-11-21 00:00:00,,10.57,5.85,,2017-08-20 08:30:00,2017-08-20 16:00:00,,1901-06-03 00:00:00,1900-12-24 00:00:00,,10.82,7.16,,21/08/2017
34,3,4582.0,1.0,105.0,22.69667,2017-08-21 08:30:00,2017-08-21 16:00:00,,1901-03-29 00:00:00,1901-09-15 00:00:00,,6.06,3.04,,2017-08-20 08:30:00,2017-08-20 16:00:00,,1901-10-04 00:00:00,1900-10-15 00:00:00,,15.96,3.86,,21/08/2017
35,3,4557.0,1.0,93.0,,2017-08-21 08:30:00,2017-08-21 16:00:00,,1902-02-21 00:00:00,1901-11-09 00:00:00,,14.14,7.2,,2017-08-20 09:00:00,2017-08-20 16:30:00,,1903-04-11 00:00:00,1901-10-31 00:00:00,,11.34,6.65,,21/08/2017
36,3,4560.0,1.0,107.0,48.51,2017-08-21 09:00:00,2017-08-21 16:00:00,,1902-01-24 00:00:00,1901-08-14 00:00:00,,15.42,8.22,,2017-08-20 09:00:00,2017-08-20 16:30:00,,1902-02-06 00:00:00,1901-06-29 00:00:00,,15.75,8.72,,21/08/2017
37,3,4551.0,1.0,105.0,24.87667,2017-08-21 09:00:00,2017-08-21 16:00:00,,1902-01-20 00:00:00,1901-06-23 00:00:00,,11.68,6.59,,2017-08-20 08:30:00,2017-08-20 16:30:00,,1901-08-10 00:00:00,1901-03-25 00:00:00,,11.85,6.23,,21/08/2017
38,3,4525.0,1.0,105.0,18.93667,2017-08-21 09:00:00,2017-08-21 16:00:00,,1901-03-16 00:00:00,1900-12-12 00:00:00,,9.0,4.92,,2017-08-20 08:30:00,2017-08-20 16:30:00,,1901-03-23 00:00:00,1901-06-05 00:00:00,,8.97,4.19,,21/08/2017
39,3,4535.0,1.0,105.0,12.3,2017-08-21 08:30:00,2017-08-21 16:00:00,,1901-06-12 00:00:00,1901-01-14 00:00:00,,8.89,4.22,,2017-08-20 08:30:00,2017-08-20 16:30:00,,1901-06-02 00:00:00,1901-02-14 00:00:00,,9.26,4.49,,21/08/2017
40,3,4066.0,1.0,108.0,20.95,2017-08-21 08:30:00,2017-08-21 16:00:00,,1901-10-14 00:00:00,1901-05-26 00:00:00,,7.93,5.75,,2017-08-20 08:30:00,2017-08-20 16:30:00,,1902-03-15 00:00:00,1901-08-09 00:00:00,,9.2,3.94,,21/08/2017
41,4,5407.0,1.0,109.0,22.236,2017-08-21 09:30:00,2017-08-21 16:30:00,,1901-12-25 00:00:00,1901-01-28 00:00:00,,12.15,7.48,,2017-08-20 09:00:00,2017-08-20 17:00:00,,1901-08-27 00:00:00,1901-05-22 00:00:00,,13.08,9.41,,21/08/2017
42,4,4587.0,1.0,113.0,24.62,2017-08-21 09:30:00,,,1902-01-01 00:00:00,,,8.18,,,2017-08-20 10:00:00,2017-08-20 17:00:00,,1903-09-05 00:00:00,1901-08-31 00:00:00,,8.53,3.84,,21/08/2017
43,4,4573.0,1.0,108.0,7.715,,2017-08-21 16:30:00,,,1900-07-29 00:00:00,,,0.83,,,2017-08-20 16:30:00,,,1900-07-10 00:00:00,,,1.48,,21/08/2017
44,4,4581.0,1.0,110.0,25.372,2017-08-21 09:30:00,,,1902-02-28 00:00:00,,,12.05,,,2017-08-20 09:30:00,2017-08-20 17:00:00,,1902-04-28 00:00:00,1901-04-24 00:00:00,,11.3,7.31,,21/08/2017
45,4,4583.0,1.0,111.0,18.58333,,2017-08-21 16:30:00,,,1901-05-14 00:00:00,,,3.21,,,2017-08-20 16:30:00,,,1901-02-18 00:00:00,,,5.63,,21/08/2017
46,4,4546.0,1.0,110.0,22.986,2017-08-21 09:30:00,,,1902-05-29 00:00:00,,,11.92,,,2017-08-20 09:00:00,2017-08-20 17:00:00,,1902-08-04 00:00:00,1901-11-10 00:00:00,,12.14,5.69,,21/08/2017
47,4,4548.0,1.0,110.0,26.71,2017-08-21 09:30:00,2017-08-21 16:30:00,,1902-03-10 00:00:00,1901-02-06 00:00:00,,13.72,7.52,,2017-08-20 09:00:00,2017-08-20 17:00:00,,1902-03-06 00:00:00,1901-05-24 00:00:00,,15.63,8.04,,21/08/2017
48,4,4550.0,1.0,109.0,24.08714,2017-08-21 09:30:00,,,1902-01-13 00:00:00,,,10.61,,,2017-08-20 09:00:00,2017-08-20 16:30:00,,1902-03-14 00:00:00,1901-05-01 00:00:00,,12.05,5.6,,21/08/2017
49,4,4065.0,1.0,113.0,5.29,2017-08-21 09:30:00,2017-08-21 16:30:00,,1900-10-12 00:00:00,1900-07-24 00:00:00,,7.98,3.76,,,2017-08-20 17:00:00,,,1900-07-29 00:00:00,,,3.95,,21/08/2017
50,5,5408.0,1.0,97.0,,2017-08-21 09:00:00,2017-08-21 16:00:00,,1901-07-18 00:00:00,1901-02-01 00:00:00,,11.24,6.41,,2017-08-20 09:30:00,2017-08-20 16:30:00,,1901-05-15 00:00:00,1900-09-16 00:00:00,,9.21,18.28,,21/08/2017
51,5,4584.0,1.0,55.0,,2017-08-21 09:00:00,2017-08-21 16:00:00,,1901-11-08 00:00:00,1901-03-15 00:00:00,,8.39,5.43,,2017-08-20 09:30:00,2017-08-20 16:30:00,,1901-08-15 00:00:00,1901-01-21 00:00:00,,8.59,9.98,,21/08/2017
52,5,4554.0,1.0,84.0,,2017-08-21 09:00:00,2017-08-21 16:30:00,,1901-12-18 00:00:00,1901-06-27 00:00:00,,10.41,6.05,,2017-08-20 09:00:00,2017-08-20 16:30:00,,1901-09-24 00:00:00,1901-11-09 00:00:00,,9.65,18.89,,21/08/2017
53,5,4572.0,1.0,61.0,,2017-08-21 09:00:00,2017-08-21 16:00:00,,1902-02-17 00:00:00,1904-12-28 00:00:00,,6.31,5.04,,2017-08-20 09:30:00,2017-08-20 16:30:00,,1903-03-17 00:00:00,1901-01-09 00:00:00,,8.37,12.97,,21/08/2017
54,5,4544.0,1.0,63.0,,2017-08-21 09:00:00,2017-08-21 16:30:00,,1901-10-21 00:00:00,1901-08-05 00:00:00,,8.18,4.58,,2017-08-20 09:00:00,2017-08-20 16:30:00,,1902-01-25 00:00:00,1901-06-14 00:00:00,,8.18,4.83,,21/08/2017
55,6,4426.0,2.0,52.0,,,,,,,,,,,,,,,,,,,,21/08/2017
56,6,2648.0,1.0,128.0,,,,,,,,,,,,,,,,,,,,21/08/2017
57,6,4475.0,1.0,118.0,,,,,,,,,,,,,,,,,,,,21/08/2017
58,6,4477.0,2.0,136.0,,,,,,,,,,,,,,,,,,,,21/08/2017
59,6,4465.0,2.0,132.0,,,,,,,,,,,,,,,,,,,,21/08/2017
60,6,3530.0,1.0,115.0,22.58,,,,,,,,,,,,,,,,,,,21/08/2017
61,6,3458.0,1.0,135.0,,,,,,,,,,,,,,,,,,,,21/08/2017
62,6,3437.0,1.0,136.0,20.47,,,,,,,,,,,,,,,,,,,21/08/2017
63,6,2560.0,2.0,138.0,,,,,,,,,,,,,,,,,,,,21/08/2017
64,6,2416.0,2.0,119.0,,,,,,,,,,,,,,,,,,,,21/08/2017
65,7,3785.0,1.0,129.0,25.41,,,,,,,,,,,,,,,,,,,21/08/2017
66,7,2710.0,1.0,126.0,,,,,,,,,,,,,,,,,,,,21/08/2017
67,7,3600.0,1.0,136.0,,,,,,,,,,,,,,,,,,,,21/08/2017
68,7,3644.0,1.0,132.0,,,,,,,,,,,,,,,,,,,,21/08/2017
69,7,4453.0,2.0,130.0,,,,,,,,,,,,,,,,,,,,21/08/2017
70,7,3538.0,8.0,136.0,,,,,,,,,,,,,,,,,,,,21/08/2017
71,7,3460.0,1.0,133.0,,,,,,,,,,,,,,,,,,,,21/08/2017
72,7,2483.0,2.0,131.0,,,,,,,,,,,,,,,,,,,,21/08/2017
73,7,2431.0,1.0,137.0,24.81,,,,,,,,,,,,,,,,,,,21/08/2017
74,74,74.0,1.2972972972973,108.202702702703,20.62099,,,,,,,522.3,250.29,,,,,,,,558.26,308.21,,21/08/2017
75,[Número do grupo] < '8',,,,,,,,,,,,,,,,,,,,,,,21/08/2017
0,,4426.0,2.0,91.0,,,,,,,,,,,,,,,,,,,,20/08/2017
1,,2646.0,1.0,479.0,11.24,,,,,,,,,,,,,,,,,,,20/08/2017
2,1,3652.0,2.0,79.0,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-02-05 00:00:00,1900-09-16 00:00:00,,12.86,5.78,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-03-13 00:00:00,1900-09-09 00:00:00,,12.07,6.08,,20/08/2017
3,1,653.0,2.0,114.0,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-02-13 00:00:00,1900-12-07 00:00:00,,12.84,8.24,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-04-19 00:00:00,1900-09-19 00:00:00,,13.25,8.31,,20/08/2017
4,1,2623.0,1.0,80.0,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-02-03 00:00:00,1900-10-18 00:00:00,,12.05,7.25,,2017-08-19 08:00:00,2017-08-19 15:00:00,,1901-02-24 00:00:00,1900-12-03 00:00:00,,12.93,8.37,,20/08/2017
5,1,2624.0,2.0,98.0,,2017-08-20 08:00:00,2017-08-20 16:00:00,,1901-07-18 00:00:00,1901-04-24 00:00:00,,10.29,8.26,,2017-08-19 08:00:00,2017-08-19 15:00:00,,1901-10-23 00:00:00,1901-08-06 00:00:00,,11.92,10.37,,20/08/2017
6,1,2662.0,2.0,127.0,,2017-08-20 08:00:00,2017-08-20 16:00:00,,1901-03-19 00:00:00,1900-11-03 00:00:00,,13.85,5.16,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-02-25 00:00:00,1900-10-13 00:00:00,,12.08,5.64,,20/08/2017
7,1,4588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,20/08/2017
8,1,4549.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,20/08/2017
9,1,4498.0,1.0,74.0,,2017-08-20 07:30:00,2017-08-20 16:00:00,,1903-04-19 00:00:00,1903-01-17 00:00:00,,10.11,10.84,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1903-10-23 00:00:00,1902-04-15 00:00:00,,14.06,7.68,,20/08/2017
10,1,4448.0,1.0,139.0,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-08-20 00:00:00,1901-03-03 00:00:00,,13.21,5.66,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-10-06 00:00:00,1901-08-22 00:00:00,,11.79,6.84,,20/08/2017
11,1,4412.0,2.0,77.0,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-02-05 00:00:00,1900-08-25 00:00:00,,10.71,4.83,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-03-04 00:00:00,1900-10-08 00:00:00,,10.02,4.88,,20/08/2017
12,1,4421.0,1.0,106.0,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1904-12-23 00:00:00,1900-08-14 00:00:00,,18.17,4.01,,2017-08-19 07:30:00,2017-08-19 15:30:00,,1900-11-28 00:00:00,1900-08-02 00:00:00,,7.58,3.96,,20/08/2017
13,1,4021.0,2.0,84.0,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-04-28 00:00:00,1900-10-04 00:00:00,,14.37,6.3,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-03-23 00:00:00,1900-11-28 00:00:00,,14.37,6.3,,20/08/2017
14,1,3579.0,1.0,69.0,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-08-09 00:00:00,1902-01-26 00:00:00,,13.94,7.15,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-07-31 00:00:00,1901-03-16 00:00:00,,13.34,7.06,,20/08/2017
15,1,3527.0,1.0,88.0,,,,,,,,,,,,,,,,,,,,20/08/2017
16,1,3500.0,2.0,85.0,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-01-06 00:00:00,1900-10-26 00:00:00,,12.61,6.7,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-02-11 00:00:00,1900-08-31 00:00:00,,12.61,6.44,,20/08/2017
17,1,3475.0,1.0,96.0,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-04-18 00:00:00,1900-10-14 00:00:00,,14.61,8.35,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-05-07 00:00:00,1900-09-28 00:00:00,,15.57,7.25,,20/08/2017
18,1,3424.0,1.0,93.0,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1902-02-01 00:00:00,1901-04-24 00:00:00,,7.39,4.82,,2017-08-19 08:00:00,2017-08-19 15:00:00,,1901-05-23 00:00:00,1901-02-04 00:00:00,,5.01,4.82,,20/08/2017
19,1,2581.0,1.0,121.0,,2017-08-20 08:00:00,2017-08-20 15:00:00,,1901-06-08 00:00:00,1900-11-21 00:00:00,,15.85,6.68,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-06-07 00:00:00,1900-12-09 00:00:00,,15.85,6.9,,20/08/2017
20,1,2567.0,1.0,86.0,,2017-08-20 07:30:00,2017-08-20 15:30:00,,1901-03-26 00:00:00,1900-11-30 00:00:00,,14.23,7.86,,2017-08-19 07:30:00,2017-08-19 15:00:00,,1901-01-08 00:00:00,1900-09-04 00:00:00,,12.27,7.53,,20/08/2017
21,1,2468.0,2.0,107.0,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-02-14 00:00:00,1900-09-24 00:00:00,,15.05,5.88,,2017-08-19 08:00:00,2017-08-19 15:00:00,,1901-01-31 00:00:00,1900-08-20 00:00:00,,13.05,5.39,,20/08/2017
22,1,2406.0,2.0,82.0,,2017-08-20 08:00:00,2017-08-20 15:30:00,,1901-08-27 00:00:00,1901-04-11 00:00:00,,9.46,5.01,,2017-08-19 08:00:00,2017-08-19 15:00:00,,1901-11-06 00:00:00,1901-03-08 00:00:00,,9.46,5.27,,20/08/2017
23,2,5402.0,1.0,103.0,8.565,2017-08-20 08:30:00,2017-08-20 16:00:00,,1900-09-05 00:00:00,1900-07-24 00:00:00,,2.86,1.32,,2017-08-19 08:30:00,2017-08-19 15:30:00,,1902-03-03 00:00:00,1901-09-21 00:00:00,,3.62,1.61,,20/08/2017
24,2,4585.0,1.0,102.0,23.704,2017-08-20 08:30:00,,,1901-09-09 00:00:00,,,24.52,,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-01-18 00:00:00,1900-08-26 00:00:00,,9.99,5.79,,20/08/2017
25,2,4586.0,1.0,107.0,12.32,2017-08-20 08:30:00,2017-08-20 16:00:00,,1904-02-20 00:00:00,1900-12-08 00:00:00,,7.66,4.61,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-04-14 00:00:00,1901-04-25 00:00:00,,6.92,5.52,,20/08/2017
26,2,4575.0,1.0,100.0,22.07667,2017-08-20 08:00:00,2017-08-20 16:00:00,,1902-02-14 00:00:00,1901-04-24 00:00:00,,14.06,5.87,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-09-02 00:00:00,1901-08-08 00:00:00,,12.24,6.94,,20/08/2017
27,2,4577.0,1.0,100.0,9.549999,,,,,,,,,,,,,,,,,,,20/08/2017
28,2,4545.0,1.0,99.0,,2017-08-20 08:30:00,,,1901-08-28 00:00:00,,,26.79,,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-09-09 00:00:00,1901-03-10 00:00:00,,12.56,5.77,,20/08/2017
29,2,4537.0,1.0,100.0,15.822,2017-08-20 08:00:00,,,1900-11-01 00:00:00,,,4.34,,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1900-08-22 00:00:00,1900-09-15 00:00:00,,3.01,2.25,,20/08/2017
30,2,4528.0,1.0,97.0,,2017-08-20 08:30:00,2017-08-20 16:00:00,,1901-05-20 00:00:00,1901-04-24 00:00:00,,7.07,4.77,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-05-09 00:00:00,1900-12-05 00:00:00,,7.5,3.84,,20/08/2017
