,Fase,Data,Dia_Experimento,Id_Animal,Dieta,Trat,Periodo,Hora,Temp_Vaginal,Timestamp
5818,1,2017-08-01 00:00:00,24,3437,2,1,1,07:31:00,39.125,2017-08-01 07:31:00
5819,1,2017-08-01 00:00:00,24,3437,2,1,1,08:01:00,39.25,2017-08-01 08:01:00
5820,1,2017-08-01 00:00:00,24,3437,2,1,1,08:31:00,39.125,2017-08-01 08:31:00
5821,1,2017-08-01 00:00:00,24,3437,2,1,1,09:01:00,39.0,2017-08-01 09:01:00
5822,1,2017-08-01 00:00:00,24,3437,2,1,1,09:31:00,39.25,2017-08-01 09:31:00
5823,1,2017-08-01 00:00:00,24,3437,2,1,1,10:01:00,39.5,2017-08-01 10:01:00
5824,1,2017-08-01 00:00:00,24,3437,2,1,1,10:31:00,39.375,2017-08-01 10:31:00
5825,1,2017-08-01 00:00:00,24,3437,2,1,1,11:01:00,39.0,2017-08-01 11:01:00
5826,1,2017-08-01 00:00:00,24,3437,2,1,1,11:31:00,38.875,2017-08-01 11:31:00
5827,1,2017-08-01 00:00:00,24,3437,2,1,1,12:01:00,39.0,2017-08-01 12:01:00
5828,1,2017-08-01 00:00:00,24,3437,2,1,1,12:31:00,39.25,2017-08-01 12:31:00
5829,1,2017-08-01 00:00:00,24,3437,2,1,1,13:01:00,39.125,2017-08-01 13:01:00
5830,1,2017-08-01 00:00:00,24,3437,2,1,1,13:31:00,39.125,2017-08-01 13:31:00
5831,1,2017-08-01 00:00:00,24,3437,2,1,1,14:01:00,39.375,2017-08-01 14:01:00
5832,1,2017-08-01 00:00:00,24,3437,2,1,1,14:31:00,39.25,2017-08-01 14:31:00
5833,1,2017-08-01 00:00:00,24,3437,2,1,1,15:01:00,39.125,2017-08-01 15:01:00
5834,1,2017-08-01 00:00:00,24,3437,2,1,1,15:31:00,39.375,2017-08-01 15:31:00
5835,1,2017-08-01 00:00:00,24,3437,2,1,1,16:01:00,39.625,2017-08-01 16:01:00
5836,1,2017-08-01 00:00:00,24,3437,2,1,1,16:31:00,39.375,2017-08-01 16:31:00
5837,1,2017-08-01 00:00:00,24,3437,2,1,1,17:01:00,39.125,2017-08-01 17:01:00
5838,1,2017-08-01 00:00:00,24,3437,2,1,1,17:31:00,39.375,2017-08-01 17:31:00
5839,1,2017-08-01 00:00:00,24,3437,2,1,1,18:01:00,39.25,2017-08-01 18:01:00
5840,1,2017-08-01 00:00:00,24,3437,2,1,1,18:31:00,39.375,2017-08-01 18:31:00
5841,1,2017-08-01 00:00:00,24,3437,2,1,1,19:01:00,39.375,2017-08-01 19:01:00
5842,1,2017-08-01 00:00:00,24,3437,2,1,1,19:31:00,39.5,2017-08-01 19:31:00
5843,1,2017-08-01 00:00:00,24,3437,2,1,1,20:01:00,39.5,2017-08-01 20:01:00
5844,1,2017-08-01 00:00:00,24,3437,2,1,1,20:31:00,39.625,2017-08-01 20:31:00
5845,1,2017-08-01 00:00:00,24,3437,2,1,1,21:01:00,39.5,2017-08-01 21:01:00
5846,1,2017-08-01 00:00:00,24,3437,2,1,1,21:31:00,39.375,2017-08-01 21:31:00
5847,1,2017-08-01 00:00:00,24,3437,2,1,1,22:01:00,39.125,2017-08-01 22:01:00
5848,1,2017-08-01 00:00:00,24,3437,2,1,1,22:31:00,39.5,2017-08-01 22:31:00
5849,1,2017-08-01 00:00:00,24,3437,2,1,1,23:01:00,39.5,2017-08-01 23:01:00
5850,1,2017-08-01 00:00:00,24,3437,2,1,1,23:31:00,39.25,2017-08-01 23:31:00
5851,1,2017-08-02 00:00:00,25,3437,2,1,1,00:01:00,39.25,2017-08-02 00:01:00
5852,1,2017-08-02 00:00:00,25,3437,2,1,1,00:31:00,39.375,2017-08-02 00:31:00
5853,1,2017-08-02 00:00:00,25,3437,2,1,1,01:01:00,39.5,2017-08-02 01:01:00
5854,1,2017-08-02 00:00:00,25,3437,2,1,1,01:31:00,39.625,2017-08-02 01:31:00
5855,1,2017-08-02 00:00:00,25,3437,2,1,1,02:01:00,39.125,2017-08-02 02:01:00
5856,1,2017-08-02 00:00:00,25,3437,2,1,1,02:31:00,39.0,2017-08-02 02:31:00
5857,1,2017-08-02 00:00:00,25,3437,2,1,1,03:01:00,38.875,2017-08-02 03:01:00
5858,1,2017-08-02 00:00:00,25,3437,2,1,1,03:31:00,39.0,2017-08-02 03:31:00
5859,1,2017-08-02 00:00:00,25,3437,2,1,1,04:01:00,38.875,2017-08-02 04:01:00
5860,1,2017-08-02 00:00:00,25,3437,2,1,1,04:31:00,39.0,2017-08-02 04:31:00
5861,1,2017-08-02 00:00:00,25,3437,2,1,1,05:01:00,39.0,2017-08-02 05:01:00
5862,1,2017-08-02 00:00:00,25,3437,2,1,1,05:31:00,38.875,2017-08-02 05:31:00
5863,1,2017-08-02 00:00:00,25,3437,2,1,1,06:01:00,38.75,2017-08-02 06:01:00
5864,1,2017-08-02 00:00:00,25,3437,2,1,1,06:31:00,38.75,2017-08-02 06:31:00
5865,1,2017-08-02 00:00:00,25,3437,2,1,1,07:01:00,38.75,2017-08-02 07:01:00
5866,1,2017-08-02 00:00:00,25,3437,2,1,1,07:31:00,38.875,2017-08-02 07:31:00
5867,1,2017-08-02 00:00:00,25,3437,2,1,1,08:01:00,39.0,2017-08-02 08:01:00
5868,1,2017-08-02 00:00:00,25,3437,2,1,1,08:31:00,38.875,2017-08-02 08:31:00
5869,1,2017-08-02 00:00:00,25,3437,2,1,1,09:01:00,38.5,2017-08-02 09:01:00
5870,1,2017-08-02 00:00:00,25,3437,2,1,1,09:31:00,39.0,2017-08-02 09:31:00
5871,1,2017-08-02 00:00:00,25,3437,2,1,1,10:01:00,38.875,2017-08-02 10:01:00
5872,1,2017-08-02 00:00:00,25,3437,2,1,1,10:31:00,39.0,2017-08-02 10:31:00
5873,1,2017-08-02 00:00:00,25,3437,2,1,1,11:01:00,39.25,2017-08-02 11:01:00
5874,1,2017-08-02 00:00:00,25,3437,2,1,1,11:31:00,38.875,2017-08-02 11:31:00
5875,1,2017-08-02 00:00:00,25,3437,2,1,1,12:01:00,39.0,2017-08-02 12:01:00
5876,1,2017-08-02 00:00:00,25,3437,2,1,1,12:31:00,39.25,2017-08-02 12:31:00
5877,1,2017-08-02 00:00:00,25,3437,2,1,1,13:01:00,39.125,2017-08-02 13:01:00
5878,1,2017-08-02 00:00:00,25,3437,2,1,1,13:31:00,39.0,2017-08-02 13:31:00
5879,1,2017-08-02 00:00:00,25,3437,2,1,1,14:01:00,39.125,2017-08-02 14:01:00
5880,1,2017-08-02 00:00:00,25,3437,2,1,1,14:31:00,39.375,2017-08-02 14:31:00
5881,1,2017-08-02 00:00:00,25,3437,2,1,1,15:01:00,39.375,2017-08-02 15:01:00
5882,1,2017-08-02 00:00:00,25,3437,2,1,1,15:31:00,39.25,2017-08-02 15:31:00
5883,1,2017-08-02 00:00:00,25,3437,2,1,1,16:01:00,39.125,2017-08-02 16:01:00
5884,1,2017-08-02 00:00:00,25,3437,2,1,1,16:31:00,39.25,2017-08-02 16:31:00
5885,1,2017-08-02 00:00:00,25,3437,2,1,1,17:01:00,39.5,2017-08-02 17:01:00
5886,1,2017-08-02 00:00:00,25,3437,2,1,1,17:31:00,39.25,2017-08-02 17:31:00
5887,1,2017-08-02 00:00:00,25,3437,2,1,1,18:01:00,39.125,2017-08-02 18:01:00
5888,1,2017-08-02 00:00:00,25,3437,2,1,1,18:31:00,39.125,2017-08-02 18:31:00
5889,1,2017-08-02 00:00:00,25,3437,2,1,1,19:01:00,39.125,2017-08-02 19:01:00
5890,1,2017-08-02 00:00:00,25,3437,2,1,1,19:31:00,39.125,2017-08-02 19:31:00
5891,1,2017-08-02 00:00:00,25,3437,2,1,1,20:01:00,39.25,2017-08-02 20:01:00
5892,1,2017-08-02 00:00:00,25,3437,2,1,1,20:31:00,39.25,2017-08-02 20:31:00
5893,1,2017-08-02 00:00:00,25,3437,2,1,1,21:01:00,39.25,2017-08-02 21:01:00
5894,1,2017-08-02 00:00:00,25,3437,2,1,1,21:31:00,39.5,2017-08-02 21:31:00
5895,1,2017-08-02 00:00:00,25,3437,2,1,1,22:01:00,39.25,2017-08-02 22:01:00
5896,1,2017-08-02 00:00:00,25,3437,2,1,1,22:31:00,39.25,2017-08-02 22:31:00
5897,1,2017-08-02 00:00:00,25,3437,2,1,1,23:01:00,39.25,2017-08-02 23:01:00
5898,1,2017-08-02 00:00:00,25,3437,2,1,1,23:31:00,39.5,2017-08-02 23:31:00
5899,1,2017-08-03 00:00:00,26,3437,2,1,1,00:01:00,39.625,2017-08-03 00:01:00
5900,1,2017-08-03 00:00:00,26,3437,2,1,1,00:31:00,39.375,2017-08-03 00:31:00
5901,1,2017-08-03 00:00:00,26,3437,2,1,1,01:01:00,39.375,2017-08-03 01:01:00
5902,1,2017-08-03 00:00:00,26,3437,2,1,1,01:31:00,39.0,2017-08-03 01:31:00
5903,1,2017-08-03 00:00:00,26,3437,2,1,1,02:01:00,39.25,2017-08-03 02:01:00
5904,1,2017-08-03 00:00:00,26,3437,2,1,1,02:31:00,39.125,2017-08-03 02:31:00
5905,1,2017-08-03 00:00:00,26,3437,2,1,1,03:01:00,39.25,2017-08-03 03:01:00
5906,1,2017-08-03 00:00:00,26,3437,2,1,1,03:31:00,39.0,2017-08-03 03:31:00
5907,1,2017-08-03 00:00:00,26,3437,2,1,1,04:01:00,39.125,2017-08-03 04:01:00
5908,1,2017-08-03 00:00:00,26,3437,2,1,1,04:31:00,39.25,2017-08-03 04:31:00
5909,1,2017-08-03 00:00:00,26,3437,2,1,1,05:01:00,38.875,2017-08-03 05:01:00
5910,1,2017-08-03 00:00:00,26,3437,2,1,1,05:31:00,39.0,2017-08-03 05:31:00
5911,1,2017-08-03 00:00:00,26,3437,2,1,1,06:01:00,39.125,2017-08-03 06:01:00
5912,1,2017-08-03 00:00:00,26,3437,2,1,1,06:31:00,39.0,2017-08-03 06:31:00
5913,1,2017-08-03 00:00:00,26,3437,2,1,1,07:01:00,38.875,2017-08-03 07:01:00
5914,1,2017-08-03 00:00:00,26,3437,2,1,1,07:31:00,38.875,2017-08-03 07:31:00
5915,1,2017-08-03 00:00:00,26,3437,2,1,1,08:01:00,38.875,2017-08-03 08:01:00
5916,1,2017-08-03 00:00:00,26,3437,2,1,1,08:31:00,39.0,2017-08-03 08:31:00
5917,1,2017-08-03 00:00:00,26,3437,2,1,1,09:01:00,39.25,2017-08-03 09:01:00
5918,1,2017-08-03 00:00:00,26,3437,2,1,1,09:31:00,39.25,2017-08-03 09:31:00
5919,1,2017-08-03 00:00:00,26,3437,2,1,1,10:01:00,39.5,2017-08-03 10:01:00
5920,1,2017-08-03 00:00:00,26,3437,2,1,1,10:31:00,39.625,2017-08-03 10:31:00
5921,1,2017-08-03 00:00:00,26,3437,2,1,1,11:01:00,39.0,2017-08-03 11:01:00
5922,1,2017-08-03 00:00:00,26,3437,2,1,1,11:31:00,39.0,2017-08-03 11:31:00
5923,1,2017-08-03 00:00:00,26,3437,2,1,1,12:01:00,38.875,2017-08-03 12:01:00
5924,1,2017-08-03 00:00:00,26,3437,2,1,1,12:31:00,39.0,2017-08-03 12:31:00
5925,1,2017-08-03 00:00:00,26,3437,2,1,1,13:01:00,38.875,2017-08-03 13:01:00
5926,1,2017-08-03 00:00:00,26,3437,2,1,1,13:31:00,39.0,2017-08-03 13:31:00
5927,1,2017-08-03 00:00:00,26,3437,2,1,1,14:01:00,38.75,2017-08-03 14:01:00
5928,1,2017-08-03 00:00:00,26,3437,2,1,1,14:31:00,38.875,2017-08-03 14:31:00
5929,1,2017-08-03 00:00:00,26,3437,2,1,1,15:01:00,39.0,2017-08-03 15:01:00
5930,1,2017-08-03 00:00:00,26,3437,2,1,1,15:31:00,39.0,2017-08-03 15:31:00
5931,1,2017-08-03 00:00:00,26,3437,2,1,1,16:01:00,39.125,2017-08-03 16:01:00
5932,1,2017-08-03 00:00:00,26,3437,2,1,1,16:31:00,39.25,2017-08-03 16:31:00
5933,1,2017-08-03 00:00:00,26,3437,2,1,1,17:01:00,39.125,2017-08-03 17:01:00
5934,1,2017-08-03 00:00:00,26,3437,2,1,1,17:31:00,39.0,2017-08-03 17:31:00
5935,1,2017-08-03 00:00:00,26,3437,2,1,1,18:01:00,39.125,2017-08-03 18:01:00
5936,1,2017-08-03 00:00:00,26,3437,2,1,1,18:31:00,39.125,2017-08-03 18:31:00
5937,1,2017-08-03 00:00:00,26,3437,2,1,1,19:01:00,39.25,2017-08-03 19:01:00
5938,1,2017-08-03 00:00:00,26,3437,2,1,1,19:31:00,39.25,2017-08-03 19:31:00
5939,1,2017-08-03 00:00:00,26,3437,2,1,1,20:01:00,39.375,2017-08-03 20:01:00
5940,1,2017-08-03 00:00:00,26,3437,2,1,1,20:31:00,39.125,2017-08-03 20:31:00
5941,1,2017-08-03 00:00:00,26,3437,2,1,1,21:01:00,39.125,2017-08-03 21:01:00
5942,1,2017-08-03 00:00:00,26,3437,2,1,1,21:31:00,39.125,2017-08-03 21:31:00
5943,1,2017-08-03 00:00:00,26,3437,2,1,1,22:01:00,39.125,2017-08-03 22:01:00
5944,1,2017-08-03 00:00:00,26,3437,2,1,1,22:31:00,38.875,2017-08-03 22:31:00
5945,1,2017-08-03 00:00:00,26,3437,2,1,1,23:01:00,38.875,2017-08-03 23:01:00
5946,1,2017-08-03 00:00:00,26,3437,2,1,1,23:31:00,39.0,2017-08-03 23:31:00
5947,1,2017-08-04 00:00:00,27,3437,2,1,1,00:01:00,39.125,2017-08-04 00:01:00
5948,1,2017-08-04 00:00:00,27,3437,2,1,1,00:31:00,39.375,2017-08-04 00:31:00
5949,1,2017-08-04 00:00:00,27,3437,2,1,1,01:01:00,39.125,2017-08-04 01:01:00
5950,1,2017-08-04 00:00:00,27,3437,2,1,1,01:31:00,39.125,2017-08-04 01:31:00
5951,1,2017-08-04 00:00:00,27,3437,2,1,1,02:01:00,39.0,2017-08-04 02:01:00
5952,1,2017-08-04 00:00:00,27,3437,2,1,1,02:31:00,39.25,2017-08-04 02:31:00
5953,1,2017-08-04 00:00:00,27,3437,2,1,1,03:01:00,39.375,2017-08-04 03:01:00
5954,1,2017-08-04 00:00:00,27,3437,2,1,1,03:31:00,39.0,2017-08-04 03:31:00
5955,1,2017-08-04 00:00:00,27,3437,2,1,1,04:01:00,38.875,2017-08-04 04:01:00
5956,1,2017-08-04 00:00:00,27,3437,2,1,1,04:31:00,39.0,2017-08-04 04:31:00
5957,1,2017-08-04 00:00:00,27,3437,2,1,1,05:01:00,38.875,2017-08-04 05:01:00
5958,1,2017-08-04 00:00:00,27,3437,2,1,1,05:31:00,38.875,2017-08-04 05:31:00
5959,1,2017-08-04 00:00:00,27,3437,2,1,1,06:01:00,38.625,2017-08-04 06:01:00
5960,1,2017-08-04 00:00:00,27,3437,2,1,1,06:31:00,38.625,2017-08-04 06:31:00
5961,1,2017-08-04 00:00:00,27,3437,2,1,1,07:01:00,38.625,2017-08-04 07:01:00
5962,1,2017-08-04 00:00:00,27,3437,2,1,1,07:31:00,38.75,2017-08-04 07:31:00
5963,1,2017-08-04 00:00:00,27,3437,2,1,1,08:01:00,38.875,2017-08-04 08:01:00
5964,1,2017-08-04 00:00:00,27,3437,2,1,1,08:31:00,38.875,2017-08-04 08:31:00
5965,1,2017-08-04 00:00:00,27,3437,2,1,1,09:01:00,39.25,2017-08-04 09:01:00
5966,1,2017-08-04 00:00:00,27,3437,2,1,1,09:31:00,39.125,2017-08-04 09:31:00
5967,1,2017-08-04 00:00:00,27,3437,2,1,1,10:01:00,39.25,2017-08-04 10:01:00
5968,1,2017-08-04 00:00:00,27,3437,2,1,1,10:31:00,39.25,2017-08-04 10:31:00
5969,1,2017-08-04 00:00:00,27,3437,2,1,1,11:01:00,39.25,2017-08-04 11:01:00
5970,1,2017-08-04 00:00:00,27,3437,2,1,1,11:31:00,39.125,2017-08-04 11:31:00
5971,1,2017-08-04 00:00:00,27,3437,2,1,1,12:01:00,39.25,2017-08-04 12:01:00
5972,1,2017-08-04 00:00:00,27,3437,2,1,1,12:31:00,39.125,2017-08-04 12:31:00
5973,1,2017-08-04 00:00:00,27,3437,2,1,1,13:01:00,39.125,2017-08-04 13:01:00
5974,1,2017-08-04 00:00:00,27,3437,2,1,1,13:31:00,39.125,2017-08-04 13:31:00
5975,1,2017-08-04 00:00:00,27,3437,2,1,1,14:04:00,39.25,2017-08-04 14:04:00
5976,1,2017-08-04 00:00:00,27,3437,2,1,1,14:34:00,39.25,2017-08-04 14:34:00
5977,1,2017-08-04 00:00:00,27,3437,2,1,1,15:04:00,39.125,2017-08-04 15:04:00
5978,1,2017-08-04 00:00:00,27,3437,2,1,1,15:34:00,39.375,2017-08-04 15:34:00
5979,1,2017-08-04 00:00:00,27,3437,2,1,1,16:04:00,39.5,2017-08-04 16:04:00
5980,1,2017-08-04 00:00:00,27,3437,2,1,1,16:34:00,39.5,2017-08-04 16:34:00
5981,1,2017-08-04 00:00:00,27,3437,2,1,1,17:04:00,39.125,2017-08-04 17:04:00
5982,1,2017-08-04 00:00:00,27,3437,2,1,1,17:34:00,39.125,2017-08-04 17:34:00
5983,1,2017-08-04 00:00:00,27,3437,2,1,1,18:04:00,39.125,2017-08-04 18:04:00
5984,1,2017-08-04 00:00:00,27,3437,2,1,1,18:34:00,39.0,2017-08-04 18:34:00
5985,1,2017-08-04 00:00:00,27,3437,2,1,1,19:04:00,39.125,2017-08-04 19:04:00
5986,1,2017-08-04 00:00:00,27,3437,2,1,1,19:34:00,39.375,2017-08-04 19:34:00
5987,1,2017-08-04 00:00:00,27,3437,2,1,1,20:04:00,39.25,2017-08-04 20:04:00
5988,1,2017-08-04 00:00:00,27,3437,2,1,1,20:34:00,39.375,2017-08-04 20:34:00
5989,1,2017-08-04 00:00:00,27,3437,2,1,1,21:04:00,39.75,2017-08-04 21:04:00
5990,1,2017-08-04 00:00:00,27,3437,2,1,1,21:34:00,39.375,2017-08-04 21:34:00
5991,1,2017-08-04 00:00:00,27,3437,2,1,1,22:04:00,39.25,2017-08-04 22:04:00
5992,1,2017-08-04 00:00:00,27,3437,2,1,1,22:34:00,39.25,2017-08-04 22:34:00
5993,1,2017-08-04 00:00:00,27,3437,2,1,1,23:04:00,39.125,2017-08-04 23:04:00
5994,1,2017-08-04 00:00:00,27,3437,2,1,1,23:34:00,39.375,2017-08-04 23:34:00
5995,1,2017-08-05 00:00:00,28,3437,2,1,1,00:04:00,39.25,2017-08-05 00:04:00
5996,1,2017-08-05 00:00:00,28,3437,2,1,1,00:34:00,39.25,2017-08-05 00:34:00
5997,1,2017-08-05 00:00:00,28,3437,2,1,1,01:04:00,39.125,2017-08-05 01:04:00
5998,1,2017-08-05 00:00:00,28,3437,2,1,1,01:34:00,39.125,2017-08-05 01:34:00
5999,1,2017-08-05 00:00:00,28,3437,2,1,1,02:04:00,39.375,2017-08-05 02:04:00
6000,1,2017-08-05 00:00:00,28,3437,2,1,1,02:34:00,39.0,2017-08-05 02:34:00
6001,1,2017-08-05 00:00:00,28,3437,2,1,1,03:04:00,39.0,2017-08-05 03:04:00
6002,1,2017-08-05 00:00:00,28,3437,2,1,1,03:34:00,39.0,2017-08-05 03:34:00
6003,1,2017-08-05 00:00:00,28,3437,2,1,1,04:04:00,39.125,2017-08-05 04:04:00
6004,1,2017-08-05 00:00:00,28,3437,2,1,1,04:34:00,38.875,2017-08-05 04:34:00
6005,1,2017-08-05 00:00:00,28,3437,2,1,1,05:04:00,38.875,2017-08-05 05:04:00
6006,1,2017-08-05 00:00:00,28,3437,2,1,1,05:34:00,39.0,2017-08-05 05:34:00
6007,1,2017-08-05 00:00:00,28,3437,2,1,1,06:04:00,38.75,2017-08-05 06:04:00
6008,1,2017-08-05 00:00:00,28,3437,2,1,1,06:34:00,38.875,2017-08-05 06:34:00
6009,1,2017-08-05 00:00:00,28,3437,2,1,1,07:04:00,39.0,2017-08-05 07:04:00
6010,1,2017-08-05 00:00:00,28,3437,2,1,1,07:34:00,38.75,2017-08-05 07:34:00
6011,1,2017-08-05 00:00:00,28,3437,2,1,1,08:04:00,39.0,2017-08-05 08:04:00
6012,1,2017-08-05 00:00:00,28,3437,2,1,1,08:34:00,38.875,2017-08-05 08:34:00
6013,1,2017-08-05 00:00:00,28,3437,2,1,1,09:04:00,39.0,2017-08-05 09:04:00
6014,1,2017-08-05 00:00:00,28,3437,2,1,1,09:34:00,38.875,2017-08-05 09:34:00
6015,1,2017-08-05 00:00:00,28,3437,2,1,1,10:04:00,39.0,2017-08-05 10:04:00
6016,1,2017-08-05 00:00:00,28,3437,2,1,1,10:34:00,39.125,2017-08-05 10:34:00
6017,1,2017-08-05 00:00:00,28,3437,2,1,1,11:04:00,39.25,2017-08-05 11:04:00
6018,1,2017-08-05 00:00:00,28,3437,2,1,1,11:34:00,39.0,2017-08-05 11:34:00
6019,1,2017-08-05 00:00:00,28,3437,2,1,1,12:04:00,39.0,2017-08-05 12:04:00
6020,1,2017-08-05 00:00:00,28,3437,2,1,1,12:34:00,39.125,2017-08-05 12:34:00
6021,1,2017-08-05 00:00:00,28,3437,2,1,1,13:04:00,39.0,2017-08-05 13:04:00
6022,1,2017-08-05 00:00:00,28,3437,2,1,1,13:34:00,39.0,2017-08-05 13:34:00
6023,1,2017-08-05 00:00:00,28,3437,2,1,1,14:04:00,39.25,2017-08-05 14:04:00
6024,1,2017-08-05 00:00:00,28,3437,2,1,1,14:34:00,39.125,2017-08-05 14:34:00
6025,1,2017-08-05 00:00:00,28,3437,2,1,1,15:04:00,39.125,2017-08-05 15:04:00
6026,1,2017-08-05 00:00:00,28,3437,2,1,1,15:34:00,39.375,2017-08-05 15:34:00
6027,1,2017-08-05 00:00:00,28,3437,2,1,1,16:04:00,39.375,2017-08-05 16:04:00
6028,1,2017-08-05 00:00:00,28,3437,2,1,1,16:34:00,39.25,2017-08-05 16:34:00
6029,1,2017-08-05 00:00:00,28,3437,2,1,1,17:04:00,39.125,2017-08-05 17:04:00
6030,1,2017-08-05 00:00:00,28,3437,2,1,1,17:34:00,39.0,2017-08-05 17:34:00
6031,1,2017-08-05 00:00:00,28,3437,2,1,1,18:04:00,39.125,2017-08-05 18:04:00
6032,1,2017-08-05 00:00:00,28,3437,2,1,1,18:34:00,39.25,2017-08-05 18:34:00
6033,1,2017-08-05 00:00:00,28,3437,2,1,1,19:04:00,39.375,2017-08-05 19:04:00
6034,1,2017-08-05 00:00:00,28,3437,2,1,1,19:34:00,39.5,2017-08-05 19:34:00
6035,1,2017-08-05 00:00:00,28,3437,2,1,1,20:04:00,39.0,2017-08-05 20:04:00
6036,1,2017-08-05 00:00:00,28,3437,2,1,1,20:34:00,39.125,2017-08-05 20:34:00
6037,1,2017-08-05 00:00:00,28,3437,2,1,1,21:04:00,39.125,2017-08-05 21:04:00
6038,1,2017-08-05 00:00:00,28,3437,2,1,1,21:34:00,39.25,2017-08-05 21:34:00
6039,1,2017-08-05 00:00:00,28,3437,2,1,1,22:04:00,39.25,2017-08-05 22:04:00
6040,1,2017-08-05 00:00:00,28,3437,2,1,1,22:34:00,39.0,2017-08-05 22:34:00
6041,1,2017-08-05 00:00:00,28,3437,2,1,1,23:04:00,39.25,2017-08-05 23:04:00
6042,1,2017-08-05 00:00:00,28,3437,2,1,1,23:34:00,39.25,2017-08-05 23:34:00
6043,1,2017-08-06 00:00:00,29,3437,2,1,1,00:04:00,39.5,2017-08-06 00:04:00
6044,1,2017-08-06 00:00:00,29,3437,2,1,1,00:34:00,39.125,2017-08-06 00:34:00
6045,1,2017-08-06 00:00:00,29,3437,2,1,1,01:04:00,39.25,2017-08-06 01:04:00
6046,1,2017-08-06 00:00:00,29,3437,2,1,1,01:34:00,39.25,2017-08-06 01:34:00
6047,1,2017-08-06 00:00:00,29,3437,2,1,1,02:04:00,39.0,2017-08-06 02:04:00
6048,1,2017-08-06 00:00:00,29,3437,2,1,1,02:34:00,39.125,2017-08-06 02:34:00
6049,1,2017-08-06 00:00:00,29,3437,2,1,1,03:04:00,39.0,2017-08-06 03:04:00
6050,1,2017-08-06 00:00:00,29,3437,2,1,1,03:34:00,39.25,2017-08-06 03:34:00
6051,1,2017-08-06 00:00:00,29,3437,2,1,1,04:04:00,39.25,2017-08-06 04:04:00
6052,1,2017-08-06 00:00:00,29,3437,2,1,1,04:34:00,39.0,2017-08-06 04:34:00
6053,1,2017-08-06 00:00:00,29,3437,2,1,1,05:04:00,39.125,2017-08-06 05:04:00
6054,1,2017-08-06 00:00:00,29,3437,2,1,1,05:34:00,38.875,2017-08-06 05:34:00
6055,1,2017-08-06 00:00:00,29,3437,2,1,1,06:04:00,39.0,2017-08-06 06:04:00
6056,1,2017-08-06 00:00:00,29,3437,2,1,1,06:34:00,38.875,2017-08-06 06:34:00
6057,1,2017-08-06 00:00:00,29,3437,2,1,1,07:04:00,39.125,2017-08-06 07:04:00
6058,1,2017-08-06 00:00:00,29,3437,2,1,1,07:34:00,39.0,2017-08-06 07:34:00
6059,1,2017-08-06 00:00:00,29,3437,2,1,1,08:04:00,39.0,2017-08-06 08:04:00
6060,1,2017-08-06 00:00:00,29,3437,2,1,1,08:34:00,39.0,2017-08-06 08:34:00
6061,1,2017-08-06 00:00:00,29,3437,2,1,1,09:04:00,39.0,2017-08-06 09:04:00
6062,1,2017-08-06 00:00:00,29,3437,2,1,1,09:34:00,39.125,2017-08-06 09:34:00
6063,1,2017-08-06 00:00:00,29,3437,2,1,1,10:04:00,39.125,2017-08-06 10:04:00
6064,1,2017-08-06 00:00:00,29,3437,2,1,1,10:34:00,39.125,2017-08-06 10:34:00
6065,1,2017-08-06 00:00:00,29,3437,2,1,1,11:04:00,38.875,2017-08-06 11:04:00
6066,1,2017-08-06 00:00:00,29,3437,2,1,1,11:34:00,38.75,2017-08-06 11:34:00
6067,1,2017-08-06 00:00:00,29,3437,2,1,1,12:04:00,39.0,2017-08-06 12:04:00
6068,1,2017-08-06 00:00:00,29,3437,2,1,1,12:34:00,38.875,2017-08-06 12:34:00
6069,1,2017-08-06 00:00:00,29,3437,2,1,1,13:04:00,39.125,2017-08-06 13:04:00
6070,1,2017-08-06 00:00:00,29,3437,2,1,1,13:34:00,39.125,2017-08-06 13:34:00
6071,1,2017-08-06 00:00:00,29,3437,2,1,1,14:04:00,39.0,2017-08-06 14:04:00
6072,1,2017-08-06 00:00:00,29,3437,2,1,1,14:34:00,39.25,2017-08-06 14:34:00
6073,1,2017-08-06 00:00:00,29,3437,2,1,1,15:04:00,39.125,2017-08-06 15:04:00
6074,1,2017-08-06 00:00:00,29,3437,2,1,1,15:34:00,39.25,2017-08-06 15:34:00
6075,1,2017-08-06 00:00:00,29,3437,2,1,1,16:04:00,39.25,2017-08-06 16:04:00
6076,1,2017-08-06 00:00:00,29,3437,2,1,1,16:34:00,39.375,2017-08-06 16:34:00
6077,1,2017-08-06 00:00:00,29,3437,2,1,1,17:04:00,39.25,2017-08-06 17:04:00
6078,1,2017-08-06 00:00:00,29,3437,2,1,1,17:34:00,39.25,2017-08-06 17:34:00
6079,1,2017-08-06 00:00:00,29,3437,2,1,1,18:04:00,39.125,2017-08-06 18:04:00
6080,1,2017-08-06 00:00:00,29,3437,2,1,1,18:34:00,39.375,2017-08-06 18:34:00
6081,1,2017-08-06 00:00:00,29,3437,2,1,1,19:04:00,39.625,2017-08-06 19:04:00
6082,1,2017-08-06 00:00:00,29,3437,2,1,1,19:34:00,39.375,2017-08-06 19:34:00
6083,1,2017-08-06 00:00:00,29,3437,2,1,1,20:04:00,39.375,2017-08-06 20:04:00
6084,1,2017-08-06 00:00:00,29,3437,2,1,1,20:34:00,39.625,2017-08-06 20:34:00
6085,1,2017-08-06 00:00:00,29,3437,2,1,1,21:04:00,39.375,2017-08-06 21:04:00
