Group Number        	Animal Number	Lactation Number	Days In Milk	Peak Yield	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Start Time Session 1 Yesterday	Start Time Session 2 Yesterday	Start Time Session 3 Yesterday	Duration Yesterday Session 1 (mm:ss)	Duration Yesterday Session 2 (mm:ss)	Duration Yesterday Session 3 (mm:ss)	Yield Yesterday Session 1	Yield Yesterday Session 2	Yield Yesterday Session 3
4                   	4587         	1               	10          	          	8:24 AM                      	                             	3:55 PM                      	14:57                           	                                	09:38                           	9.36                 	                     	3.57                 	8:27 AM                       	12:54 PM                      	3:44 PM                       	17:14                               	14:41                               	13:56                               	8.8                      	4.9                      	1.6                      
4                   	4573         	1               	5           	          	8:23 AM                      	1:06 PM                      	3:44 PM                      	11:23                           	07:15                           	06:49                           	4.25                 	2.59                 	1.03                 	8:24 AM                       	12:58 PM                      	                              	09:31                               	16:02                               	                                    	4.0                      	3.2                      	                         
4                   	4581         	1               	7           	          	8:24 AM                      	1:05 PM                      	4:07 PM                      	30:22                           	16:57                           	09:06                           	11.93                	2.87                 	2.67                 	8:24 AM                       	1:28 PM                       	4:12 PM                       	08:00                               	25:36                               	13:59                               	11.1                     	4.3                      	2.4                      
4                   	4583         	1               	8           	          	8:24 AM                      	1:04 PM                      	3:43 PM                      	11:05                           	09:30                           	06:39                           	8.96                 	4.29                 	2.53                 	8:54 AM                       	12:53 PM                      	3:41 PM                       	12:14                               	11:22                               	11:47                               	9.5                      	3.2                      	2.2                      
4                   	4546         	1               	7           	          	8:23 AM                      	                             	3:46 PM                      	15:19                           	                                	13:49                           	12.27                	                     	2.65                 	8:28 AM                       	12:54 PM                      	3:43 PM                       	16:31                               	14:21                               	10:37                               	11.7                     	3.8                      	2.0                      
4                   	4548         	1               	7           	          	8:22 AM                      	1:05 PM                      	3:44 PM                      	13:34                           	08:37                           	06:23                           	13.65                	3.94                 	2.23                 	8:25 AM                       	1:16 PM                       	4:08 PM                       	18:02                               	00:29                               	09:30                               	14.0                     	2.2                      	2.3                      
4                   	4550         	1               	6           	          	8:45 AM                      	1:23 PM                      	3:45 PM                      	13:10                           	08:00                           	06:26                           	10.07                	2.87                 	2.20                 	8:26 AM                       	12:54 PM                      	4:13 PM                       	17:51                               	14:47                               	10:45                               	11.3                     	3.6                      	2.6                      
4                   	4065         	1               	10          	          	8:25 AM                      	1:05 PM                      	3:46 PM                      	05:54                           	07:59                           	08:44                           	1.49                 	1.07                 	0.82                 	8:28 AM                       	12:56 PM                      	3:48 PM                       	03:44                               	09:50                               	06:09                               	1.1                      	1.7                      	1.3                      
34                  	34           	1               	3           	          	                             	                             	                             	                                	                                	                                	146.12               	49.21                	                     	                              	                              	                              	                                    	                                    	                                    	131.8                    	54.7                     	                         
[Group Number] < '8'	             	                	            	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
