Group Number        	Animal Number	Lactation Number	Days In Milk	Peak Yield	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Start Time Session 1 Yesterday	Start Time Session 2 Yesterday	Start Time Session 3 Yesterday	Duration Yesterday Session 1 (mm:ss)	Duration Yesterday Session 2 (mm:ss)	Duration Yesterday Session 3 (mm:ss)	Yield Yesterday Session 1	Yield Yesterday Session 2	Yield Yesterday Session 3
6                   	2560         	2               	85          	          	8:14 AM                      	                             	3:31 PM                      	08:03                           	                                	04:18                           	13.06                	                     	5.16                 	7:53 AM                       	                              	3:18 PM                       	08:12                               	                                    	04:20                               	13.0                     	                         	5.3                      
6                   	2416         	2               	66          	          	8:31 AM                      	                             	                             	08:06                           	                                	                                	18.03                	                     	                     	7:53 AM                       	                              	                              	07:55                               	                                    	                                    	9.7                      	                         	                         
7                   	3785         	1               	76          	          	8:32 AM                      	                             	3:32 PM                      	05:59                           	                                	03:58                           	12.04                	                     	5.98                 	7:53 AM                       	                              	3:32 PM                       	05:22                               	                                    	04:07                               	10.1                     	                         	5.7                      
7                   	2710         	1               	73          	          	8:13 AM                      	                             	3:31 PM                      	05:43                           	                                	04:11                           	9.16                 	                     	5.13                 	                              	                              	3:06 PM                       	                                    	                                    	02:58                               	                         	                         	6.6                      
7                   	3600         	1               	83          	          	8:15 AM                      	                             	3:16 PM                      	08:36                           	                                	05:41                           	15.54                	                     	5.80                 	7:36 AM                       	                              	                              	07:30                               	                                    	                                    	14.3                     	                         	                         
7                   	3644         	1               	79          	          	8:16 AM                      	                             	3:17 PM                      	06:59                           	                                	05:20                           	13.46                	                     	5.03                 	                              	                              	3:07 PM                       	                                    	                                    	04:31                               	                         	                         	6.9                      
7                   	4453         	2               	77          	          	8:32 AM                      	                             	3:31 PM                      	07:04                           	                                	04:32                           	9.81                 	                     	4.93                 	7:51 AM                       	                              	3:21 PM                       	07:41                               	                                    	04:52                               	11.0                     	                         	4.9                      
7                   	3538         	8               	83          	          	7:52 AM                      	                             	3:15 PM                      	14:50                           	                                	09:01                           	10.67                	                     	5.00                 	7:34 AM                       	                              	3:17 PM                       	12:51                               	                                    	09:25                               	8.9                      	                         	5.5                      
7                   	3460         	1               	80          	          	                             	                             	3:14 PM                      	                                	                                	11:11                           	                     	                     	7.37                 	7:36 AM                       	                              	3:05 PM                       	08:39                               	                                    	04:40                               	16.0                     	                         	7.8                      
7                   	2483         	2               	78          	          	                             	                             	3:41 PM                      	                                	                                	07:37                           	                     	                     	7.63                 	7:53 AM                       	                              	3:32 PM                       	10:03                               	                                    	05:28                               	12.9                     	                         	8.7                      
7                   	2431         	1               	84          	          	8:32 AM                      	                             	3:42 PM                      	06:23                           	                                	03:48                           	15.75                	                     	6.65                 	8:09 AM                       	                              	3:22 PM                       	06:43                               	                                    	03:36                               	13.6                     	                         	7.0                      
52                  	52           	1               	56          	          	                             	                             	                             	                                	                                	                                	438.92               	7.74                 	                     	                              	                              	                              	                                    	                                    	                                    	404.8                    	0.0                      	                         
[Group Number] < '8'	             	                	            	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
