Group Number        	Animal Number	Lactation Number	Days In Milk	Peak Yield	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Start Time Session 1 Yesterday	Start Time Session 2 Yesterday	Start Time Session 3 Yesterday	Duration Yesterday Session 1 (mm:ss)	Duration Yesterday Session 2 (mm:ss)	Duration Yesterday Session 3 (mm:ss)	Yield Yesterday Session 1	Yield Yesterday Session 2	Yield Yesterday Session 3
2                   	4536         	1               	43          	          	8:27 AM                      	                             	3:52 PM                      	08:48                           	                                	07:20                           	9.25                 	                     	10.59                	8:22 AM                       	                              	3:53 PM                       	09:43                               	                                    	04:04                               	12.9                     	                         	1.8                      
2                   	4537         	1               	40          	          	8:27 AM                      	                             	3:55 PM                      	05:13                           	                                	04:11                           	7.40                 	                     	5.52                 	8:18 AM                       	                              	4:12 PM                       	06:03                               	                                    	05:00                               	8.8                      	                         	4.5                      
3                   	5403         	1               	45          	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	8:35 AM                       	                              	                              	07:40                               	                                    	                                    	14.5                     	                         	                         
3                   	5409         	1               	45          	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	9:00 AM                       	                              	                              	09:28                               	                                    	                                    	14.6                     	                         	                         
3                   	4582         	1               	44          	          	8:22 AM                      	                             	3:55 PM                      	14:47                           	                                	07:52                           	8.44                 	                     	8.48                 	8:22 AM                       	                              	3:48 PM                       	07:49                               	                                    	12:06                               	9.0                      	                         	3.7                      
3                   	4557         	1               	32          	          	8:52 AM                      	                             	4:11 PM                      	11:01                           	                                	08:27                           	13.74                	                     	9.83                 	9:00 AM                       	                              	3:47 PM                       	14:31                               	                                    	08:35                               	14.3                     	                         	7.9                      
3                   	4560         	1               	46          	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	8:45 AM                       	                              	                              	17:12                               	                                    	                                    	16.4                     	                         	                         
3                   	4551         	1               	44          	          	8:51 AM                      	                             	4:11 PM                      	12:58                           	                                	09:14                           	16.15                	                     	8.07                 	8:45 AM                       	                              	3:48 PM                       	12:39                               	                                    	09:02                               	14.8                     	                         	9.0                      
3                   	4525         	1               	44          	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	8:34 AM                       	                              	                              	17:04                               	                                    	                                    	12.8                     	                         	                         
3                   	4535         	1               	44          	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	8:34 AM                       	                              	                              	10:38                               	                                    	                                    	10.5                     	                         	                         
3                   	4066         	1               	47          	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	8:46 AM                       	                              	                              	15:12                               	                                    	                                    	10.3                     	                         	                         
4                   	5407         	1               	48          	          	8:48 AM                      	                             	4:20 PM                      	11:01                           	                                	08:35                           	11.92                	                     	8.64                 	9:10 AM                       	                              	4:18 PM                       	11:04                               	                                    	11:22                               	12.9                     	                         	9.0                      
4                   	4587         	1               	52          	          	8:47 AM                      	                             	4:19 PM                      	28:22                           	                                	20:42                           	16.96                	                     	7.70                 	9:22 AM                       	                              	4:17 PM                       	09:09                               	                                    	19:24                               	18.8                     	                         	8.2                      
4                   	4581         	1               	49          	          	8:44 AM                      	                             	4:18 PM                      	13:25                           	                                	29:26                           	16.94                	                     	8.34                 	9:19 AM                       	                              	4:16 PM                       	13:25                               	                                    	08:00                               	16.7                     	                         	9.6                      
4                   	4583         	1               	50          	          	8:51 AM                      	                             	4:11 PM                      	12:19                           	                                	09:25                           	12.34                	                     	8.27                 	9:12 AM                       	                              	4:06 PM                       	11:20                               	                                    	10:32                               	12.0                     	                         	8.1                      
4                   	4573         	1               	47          	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	9:24 AM                       	                              	                              	05:11                               	                                    	                                    	9.4                      	                         	                         
4                   	4546         	1               	49          	          	9:15 AM                      	                             	4:32 PM                      	14:51                           	                                	09:36                           	12.83                	                     	6.60                 	9:10 AM                       	                              	                              	14:08                               	                                    	                                    	11.1                     	                         	                         
4                   	4548         	1               	49          	          	9:48 AM                      	                             	                             	14:37                           	                                	                                	15.59                	                     	                     	10:05 AM                      	                              	                              	06:08                               	                                    	                                    	15.6                     	                         	                         
4                   	4550         	1               	48          	          	8:48 AM                      	                             	4:21 PM                      	15:23                           	                                	09:15                           	12.66                	                     	7.31                 	9:23 AM                       	                              	4:18 PM                       	11:01                               	                                    	11:14                               	21.3                     	                         	7.4                      
4                   	4065         	1               	52          	          	9:15 AM                      	                             	4:34 PM                      	04:23                           	                                	03:17                           	6.79                 	                     	3.48                 	9:12 AM                       	                              	                              	04:48                               	                                    	                                    	6.9                      	                         	                         
5                   	5408         	1               	36          	          	9:15 AM                      	                             	4:33 PM                      	12:00                           	                                	05:48                           	13.04                	                     	6.33                 	9:01 AM                       	                              	                              	11:20                               	                                    	                                    	11.8                     	                         	                         
5                   	4572         	1               	            	          	                             	1:09 PM                      	                             	                                	12:07                           	                                	                     	1.85                 	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
5                   	4554         	1               	23          	          	9:14 AM                      	                             	4:33 PM                      	11:34                           	                                	07:36                           	11.75                	                     	7.75                 	9:01 AM                       	1:30 PM                       	4:28 PM                       	10:30                               	08:12                               	04:18                               	11.0                     	6.5                      	12.4                     
5                   	4544         	1               	2           	          	9:36 AM                      	1:09 PM                      	                             	17:17                           	05:58                           	                                	2.54                 	1.67                 	                     	9:57 AM                       	1:38 PM                       	                              	13:48                               	07:08                               	                                    	2.5                      	2.1                      	                         
6                   	2648         	1               	67          	          	7:36 AM                      	                             	3:08 PM                      	04:58                           	                                	08:11                           	13.33                	                     	9.60                 	                              	                              	3:02 PM                       	                                    	                                    	08:11                               	                         	                         	9.6                      
6                   	4475         	1               	57          	          	7:35 AM                      	                             	3:05 PM                      	07:27                           	                                	05:31                           	11.57                	                     	6.51                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
6                   	4477         	2               	75          	          	7:38 AM                      	                             	                             	10:52                           	                                	                                	9.23                 	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
6                   	4465         	2               	71          	          	7:35 AM                      	                             	                             	08:02                           	                                	                                	12.75                	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
6                   	3530         	1               	54          	          	7:34 AM                      	                             	3:06 PM                      	10:44                           	                                	06:57                           	12.45                	                     	8.00                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
6                   	3458         	1               	74          	          	7:52 AM                      	                             	3:06 PM                      	07:03                           	                                	04:40                           	9.55                 	                     	4.89                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
6                   	3437         	1               	75          	          	7:34 AM                      	                             	3:09 PM                      	07:15                           	                                	04:37                           	12.54                	                     	5.23                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
6                   	2560         	2               	77          	          	7:37 AM                      	                             	3:24 PM                      	11:16                           	                                	05:33                           	11.44                	                     	7.48                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
6                   	2416         	2               	58          	          	7:38 AM                      	                             	                             	04:44                           	                                	                                	15.07                	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
7                   	2710         	1               	65          	          	8:02 AM                      	                             	3:27 PM                      	06:23                           	                                	08:25                           	9.18                 	                     	2.29                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
7                   	3600         	1               	75          	          	7:53 AM                      	                             	3:24 PM                      	06:01                           	                                	03:37                           	10.95                	                     	5.49                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
7                   	3644         	1               	71          	          	7:53 AM                      	                             	3:24 PM                      	06:16                           	                                	04:49                           	11.39                	                     	7.76                 	                              	                              	3:19 PM                       	                                    	                                    	14:36                               	                         	                         	19.4                     
7                   	3785         	1               	68          	          	8:02 AM                      	                             	3:28 PM                      	05:34                           	                                	06:36                           	8.79                 	                     	2.66                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
7                   	4453         	2               	69          	          	7:55 AM                      	                             	3:27 PM                      	06:03                           	                                	07:49                           	8.09                 	                     	5.48                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
7                   	3538         	8               	75          	          	7:52 AM                      	                             	3:24 PM                      	02:14                           	                                	02:13                           	6.64                 	                     	2.15                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
7                   	3460         	1               	72          	          	7:55 AM                      	                             	3:34 PM                      	06:23                           	                                	05:01                           	10.92                	                     	12.58                	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
7                   	2483         	2               	70          	          	7:56 AM                      	                             	3:34 PM                      	08:46                           	                                	05:30                           	11.03                	                     	6.27                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
7                   	2431         	1               	76          	          	7:56 AM                      	                             	3:28 PM                      	06:28                           	                                	07:00                           	13.87                	                     	7.32                 	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
52                  	52           	1               	48          	          	                             	                             	                             	                                	                                	                                	439.24               	3.52                 	                     	                              	                              	                              	                                    	                                    	                                    	348.0                    	8.7                      	                         
[Group Number] < '8'	             	                	            	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
