Group Number        	Animal Number	Lactation Number	Days In Milk	Peak Yield	Milk Time Today For Session 1	Milk Time Today For Session 2	Milk Time Today For Session 3	Duration Today Session 1 (mm:ss)	Duration Today Session 2 (mm:ss)	Duration Today Session 3 (mm:ss)	Yield Today Session 1	Yield Today Session 2	Yield Today Session 3	Start Time Session 1 Yesterday	Start Time Session 2 Yesterday	Start Time Session 3 Yesterday	Duration Yesterday Session 1 (mm:ss)	Duration Yesterday Session 2 (mm:ss)	Duration Yesterday Session 3 (mm:ss)	Yield Yesterday Session 1	Yield Yesterday Session 2	Yield Yesterday Session 3
6                   	3458         	1               	83          	          	7:35 AM                      	                             	3:07 PM                      	08:47                           	                                	05:34                           	11.29                	                     	4.95                 	8:15 AM                       	                              	3:17 PM                       	08:37                               	                                    	04:49                               	11.8                     	                         	4.9                      
6                   	3437         	1               	84          	          	7:57 AM                      	                             	3:26 PM                      	05:44                           	                                	03:15                           	10.79                	                     	4.49                 	8:13 AM                       	                              	3:30 PM                       	05:21                               	                                    	02:55                               	10.5                     	                         	4.0                      
6                   	2560         	2               	86          	          	8:12 AM                      	                             	3:16 PM                      	06:57                           	                                	03:48                           	11.92                	                     	5.07                 	8:14 AM                       	                              	3:31 PM                       	08:03                               	                                    	04:18                               	13.1                     	                         	5.2                      
6                   	2416         	2               	67          	          	                             	                             	3:16 PM                      	                                	                                	04:55                           	                     	                     	7.66                 	8:31 AM                       	                              	                              	08:06                               	                                    	                                    	18.0                     	                         	                         
7                   	2710         	1               	74          	          	7:38 AM                      	                             	                             	06:11                           	                                	                                	9.16                 	                     	                     	8:13 AM                       	                              	3:31 PM                       	05:43                               	                                    	04:11                               	9.2                      	                         	5.1                      
7                   	3600         	1               	84          	          	                             	                             	3:07 PM                      	                                	                                	04:51                           	                     	                     	7.43                 	8:15 AM                       	                              	3:16 PM                       	08:36                               	                                    	05:41                               	15.5                     	                         	5.8                      
7                   	3644         	1               	80          	          	7:37 AM                      	                             	3:08 PM                      	06:57                           	                                	04:00                           	13.46                	                     	6.33                 	8:16 AM                       	                              	3:17 PM                       	06:59                               	                                    	05:20                               	13.5                     	                         	5.0                      
7                   	3785         	1               	77          	          	                             	                             	3:25 PM                      	                                	                                	03:56                           	                     	                     	6.63                 	8:32 AM                       	                              	3:32 PM                       	05:59                               	                                    	03:58                               	12.0                     	                         	6.0                      
7                   	4453         	2               	78          	          	7:56 AM                      	                             	3:20 PM                      	06:02                           	                                	05:08                           	9.64                 	                     	5.57                 	8:32 AM                       	                              	3:31 PM                       	07:04                               	                                    	04:32                               	9.8                      	                         	4.9                      
7                   	3538         	8               	84          	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	7:52 AM                       	                              	3:15 PM                       	14:50                               	                                    	09:01                               	10.7                     	                         	5.0                      
7                   	3460         	1               	81          	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	3:14 PM                       	                                    	                                    	11:11                               	                         	                         	7.4                      
7                   	2483         	2               	79          	          	7:53 AM                      	                             	3:16 PM                      	15:52                           	                                	06:38                           	13.20                	                     	6.78                 	                              	                              	3:41 PM                       	                                    	                                    	07:37                               	                         	                         	7.6                      
7                   	2431         	1               	85          	          	8:12 AM                      	                             	3:22 PM                      	06:35                           	                                	03:44                           	14.99                	                     	6.76                 	8:32 AM                       	                              	3:42 PM                       	06:23                               	                                    	03:48                               	15.8                     	                         	6.7                      
53                  	53           	1               	56          	          	                             	                             	                             	                                	                                	                                	399.46               	10.26                	                     	                              	                              	                              	                                    	                                    	                                    	438.9                    	7.7                      	                         
[Group Number] < '8'	             	                	            	          	                             	                             	                             	                                	                                	                                	                     	                     	                     	                              	                              	                              	                                    	                                    	                                    	                         	                         	                         
